# generated_utc	2026-08-14T18:12:44+00:00
# script	probe_v9.py
# python	3.11.15
# torch	2.9.0+cu128
# transformers	4.57.1
# device	cuda:0
# gpu	NVIDIA GeForce RTX 5060 Laptop GPU
# revision	607a30d783dfa663caf39e06633721c8d4cfcd7e
# layer	5
# tf32_matmul	False
# tf32_cudnn	False
# theta_sha256	113687a222f8cf98039222c27b39aaf716493e5e8c1db94ea4e6544e0814088c
# n_rows	2398
route_id	target_neuron	source_index	method	found	string	source_start	source_end	source_span_n_tok	realised_n_tok	dest	target_wins	target_peak	target_peakpos	target_peak_token	target_peak_drift	best_other	best_other_peak	signed_target_margin	reported_delta	runner_up	roundtrip_stable	realised_token_ids	extension_tokens	margin_change_from_certificate	competitor_switched
J5-541-009	541	9	RIGHT_EXTENSION	1	Wave after wave thus leaps into the ship, and finding no speedy vent runs roaring fore and aft, till the mariners come	0	25	25	25	541	1	3.763645	3	 wave	0.0	1738	3.584898	0.178747	0.178747	1738	1	[39709, 706, 6769, 4145, 37312, 656, 262, 4074, 11, 290, 4917, 645, 35564, 7435, 4539, 43170, 1674, 290, 46088, 11, 10597, 262, 1667, 21257, 1282]	22	0.0	0
J5-541-009	541	9	RIGHT_EXTENSION	1	Wave after wave thus leaps into the ship, and finding no speedy vent runs roaring fore and aft, till the mariners come n	0	26	26	26	541	1	3.763645	3	 wave	0.0	1738	3.584898	0.178747	0.178747	1738	1	[39709, 706, 6769, 4145, 37312, 656, 262, 4074, 11, 290, 4917, 645, 35564, 7435, 4539, 43170, 1674, 290, 46088, 11, 10597, 262, 1667, 21257, 1282, 299]	23	0.0	0
J5-541-009	541	9	RIGHT_EXTENSION	1	Wave after wave thus leaps into the ship, and finding no speedy vent runs roaring fore and aft, till the mariners come nigh	0	27	27	27	541	1	3.763645	3	 wave	0.0	1738	3.584898	0.178747	0.178747	1738	1	[39709, 706, 6769, 4145, 37312, 656, 262, 4074, 11, 290, 4917, 645, 35564, 7435, 4539, 43170, 1674, 290, 46088, 11, 10597, 262, 1667, 21257, 1282, 299, 394]	24	0.0	0
J5-541-009	541	9	RIGHT_EXTENSION	1	Wave after wave thus leaps into the ship, and finding no speedy vent runs roaring fore and aft, till the mariners come nigh to	0	28	28	28	541	1	3.763645	3	 wave	0.0	1738	3.584898	0.178747	0.178747	1738	1	[39709, 706, 6769, 4145, 37312, 656, 262, 4074, 11, 290, 4917, 645, 35564, 7435, 4539, 43170, 1674, 290, 46088, 11, 10597, 262, 1667, 21257, 1282, 299, 394, 284]	25	0.0	0
J5-541-009	541	9	RIGHT_EXTENSION	1	Wave after wave thus leaps into the ship, and finding no speedy vent runs roaring fore and aft, till the mariners come nigh to drowning	0	29	29	29	541	1	3.763645	3	 wave	0.0	1738	3.584898	0.178747	0.178747	1738	1	[39709, 706, 6769, 4145, 37312, 656, 262, 4074, 11, 290, 4917, 645, 35564, 7435, 4539, 43170, 1674, 290, 46088, 11, 10597, 262, 1667, 21257, 1282, 299, 394, 284, 32249]	26	0.0	0
J5-541-009	541	9	RIGHT_EXTENSION	1	Wave after wave thus leaps into the ship, and finding no speedy vent runs roaring fore and aft, till the mariners come nigh to drowning while	0	30	30	30	541	1	3.763645	3	 wave	0.0	1738	3.584898	0.178747	0.178747	1738	1	[39709, 706, 6769, 4145, 37312, 656, 262, 4074, 11, 290, 4917, 645, 35564, 7435, 4539, 43170, 1674, 290, 46088, 11, 10597, 262, 1667, 21257, 1282, 299, 394, 284, 32249, 981]	27	0.0	0
J5-541-009	541	9	RIGHT_EXTENSION	1	Wave after wave thus leaps into the ship, and finding no speedy vent runs roaring fore and aft, till the mariners come nigh to drowning while yet	0	31	31	31	541	1	3.763645	3	 wave	0.0	1738	3.584898	0.178747	0.178747	1738	1	[39709, 706, 6769, 4145, 37312, 656, 262, 4074, 11, 290, 4917, 645, 35564, 7435, 4539, 43170, 1674, 290, 46088, 11, 10597, 262, 1667, 21257, 1282, 299, 394, 284, 32249, 981, 1865]	28	0.0	0
J5-541-009	541	9	RIGHT_EXTENSION	1	Wave after wave thus leaps into the ship, and finding no speedy vent runs roaring fore and aft, till the mariners come nigh to drowning while yet afloat	0	32	32	32	541	1	3.763645	3	 wave	0.0	1738	3.584898	0.178747	0.178747	1738	1	[39709, 706, 6769, 4145, 37312, 656, 262, 4074, 11, 290, 4917, 645, 35564, 7435, 4539, 43170, 1674, 290, 46088, 11, 10597, 262, 1667, 21257, 1282, 299, 394, 284, 32249, 981, 1865, 45759]	29	0.0	0
J5-541-009	541	9	RIGHT_EXTENSION	1	Wave after wave thus leaps into the ship, and finding no speedy vent runs roaring fore and aft, till the mariners come nigh to drowning while yet afloat.	0	33	33	33	541	1	3.763645	3	 wave	0.0	1738	3.584898	0.178747	0.178747	1738	1	[39709, 706, 6769, 4145, 37312, 656, 262, 4074, 11, 290, 4917, 645, 35564, 7435, 4539, 43170, 1674, 290, 46088, 11, 10597, 262, 1667, 21257, 1282, 299, 394, 284, 32249, 981, 1865, 45759, 13]	30	0.0	0
J5-541-010	541	10	RIGHT_EXTENSION	1	 by and by	1	4	3	3	541	1	3.822132	3	 by	0.47224	1888	3.005752	0.81638	0.81638	1888	1	[416, 290, 416]	0	0.0	0
J5-541-010	541	10	RIGHT_EXTENSION	1	 by and by,	1	5	4	4	541	1	3.822132	3	 by	0.47224	1790	3.015725	0.806407	0.806407	1790	1	[416, 290, 416, 11]	1	-0.009973	1
J5-541-010	541	10	RIGHT_EXTENSION	1	 by and by, he	1	6	5	5	541	1	3.822132	3	 by	0.47224	1790	3.015725	0.806407	0.806407	1790	1	[416, 290, 416, 11, 339]	2	-0.009973	1
J5-541-010	541	10	RIGHT_EXTENSION	1	 by and by, he said	1	7	6	6	541	1	3.822132	3	 by	0.47224	1790	3.015725	0.806407	0.806407	1790	1	[416, 290, 416, 11, 339, 531]	3	-0.009973	1
J5-541-010	541	10	RIGHT_EXTENSION	1	 by and by, he said,	1	8	7	7	541	1	3.822132	3	 by	0.47224	1790	3.015725	0.806407	0.806407	1790	1	[416, 290, 416, 11, 339, 531, 11]	4	-0.009973	1
J5-541-010	541	10	RIGHT_EXTENSION	1	 by and by, he said, he	1	9	8	8	541	1	3.822132	3	 by	0.47224	1790	3.015725	0.806407	0.806407	1790	1	[416, 290, 416, 11, 339, 531, 11, 339]	5	-0.009973	1
J5-541-010	541	10	RIGHT_EXTENSION	1	 by and by, he said, he would	1	10	9	9	541	1	3.822132	3	 by	0.47224	1790	3.015725	0.806407	0.806407	1790	1	[416, 290, 416, 11, 339, 531, 11, 339, 561]	6	-0.009973	1
J5-541-010	541	10	RIGHT_EXTENSION	1	 by and by, he said, he would return	1	11	10	10	541	1	3.822132	3	 by	0.47224	1790	3.015725	0.806407	0.806407	1790	1	[416, 290, 416, 11, 339, 531, 11, 339, 561, 1441]	7	-0.009973	1
J5-541-010	541	10	RIGHT_EXTENSION	1	 by and by, he said, he would return,—	1	12	11	11	541	1	3.822132	3	 by	0.47224	1790	3.015725	0.806407	0.806407	1790	1	[416, 290, 416, 11, 339, 531, 11, 339, 561, 1441, 34976]	8	-0.009973	1
J5-541-010	541	10	RIGHT_EXTENSION	1	 by and by, he said, he would return,—as	1	13	12	12	541	1	3.822132	3	 by	0.47224	1790	3.015725	0.806407	0.806407	1790	1	[416, 290, 416, 11, 339, 531, 11, 339, 561, 1441, 34976, 292]	9	-0.009973	1
J5-541-010	541	10	RIGHT_EXTENSION	1	 by and by, he said, he would return,—as soon	1	14	13	13	541	1	3.822132	3	 by	0.47224	1790	3.015725	0.806407	0.806407	1790	1	[416, 290, 416, 11, 339, 531, 11, 339, 561, 1441, 34976, 292, 2582]	10	-0.009973	1
J5-541-010	541	10	RIGHT_EXTENSION	1	 by and by, he said, he would return,—as soon as	1	15	14	14	541	1	3.822132	3	 by	0.47224	1790	3.015725	0.806407	0.806407	1790	1	[416, 290, 416, 11, 339, 531, 11, 339, 561, 1441, 34976, 292, 2582, 355]	11	-0.009973	1
J5-541-010	541	10	RIGHT_EXTENSION	1	 by and by, he said, he would return,—as soon as he	1	16	15	15	541	1	3.822132	3	 by	0.47224	1790	3.015725	0.806407	0.806407	1790	1	[416, 290, 416, 11, 339, 531, 11, 339, 561, 1441, 34976, 292, 2582, 355, 339]	12	-0.009973	1
J5-541-010	541	10	RIGHT_EXTENSION	1	 by and by, he said, he would return,—as soon as he felt	1	17	16	16	541	1	3.822132	3	 by	0.47224	1790	3.015725	0.806407	0.806407	1790	1	[416, 290, 416, 11, 339, 531, 11, 339, 561, 1441, 34976, 292, 2582, 355, 339, 2936]	13	-0.009973	1
J5-541-010	541	10	RIGHT_EXTENSION	1	 by and by, he said, he would return,—as soon as he felt himself	1	18	17	17	541	1	3.822132	3	 by	0.47224	1790	3.015725	0.806407	0.806407	1790	1	[416, 290, 416, 11, 339, 531, 11, 339, 561, 1441, 34976, 292, 2582, 355, 339, 2936, 2241]	14	-0.009973	1
J5-541-010	541	10	RIGHT_EXTENSION	1	 by and by, he said, he would return,—as soon as he felt himself baptized	1	19	18	18	541	1	3.822132	3	 by	0.47224	1790	3.015725	0.806407	0.806407	1790	1	[416, 290, 416, 11, 339, 531, 11, 339, 561, 1441, 34976, 292, 2582, 355, 339, 2936, 2241, 40357]	15	-0.009973	1
J5-541-010	541	10	RIGHT_EXTENSION	1	 by and by, he said, he would return,—as soon as he felt himself baptized again	1	20	19	19	541	1	3.822132	3	 by	0.47224	1790	3.015725	0.806407	0.806407	1790	1	[416, 290, 416, 11, 339, 531, 11, 339, 561, 1441, 34976, 292, 2582, 355, 339, 2936, 2241, 40357, 757]	16	-0.009973	1
J5-541-010	541	10	RIGHT_EXTENSION	1	 by and by, he said, he would return,—as soon as he felt himself baptized again.	1	21	20	20	541	1	3.822132	3	 by	0.47224	1790	3.015725	0.806407	0.806407	1790	1	[416, 290, 416, 11, 339, 531, 11, 339, 561, 1441, 34976, 292, 2582, 355, 339, 2936, 2241, 40357, 757, 13]	17	-0.009973	1
J5-541-011	541	11	RIGHT_EXTENSION	1	 light, we rolled over from each other, this way and that	30	43	13	13	541	1	3.53751	13	 that	-1.467947	1888	3.476014	0.061496	0.061496	1888	1	[1657, 11, 356, 11686, 625, 422, 1123, 584, 11, 428, 835, 290, 326]	0	0.0	0
J5-541-011	541	11	RIGHT_EXTENSION	1	 light, we rolled over from each other, this way and that,	30	44	14	14	541	1	3.53751	13	 that	-1.467947	1888	3.476014	0.061496	0.061496	1888	1	[1657, 11, 356, 11686, 625, 422, 1123, 584, 11, 428, 835, 290, 326, 11]	1	0.0	0
J5-541-011	541	11	RIGHT_EXTENSION	1	 light, we rolled over from each other, this way and that, and	30	45	15	15	541	1	3.53751	13	 that	-1.467947	1888	3.476014	0.061496	0.061496	1888	1	[1657, 11, 356, 11686, 625, 422, 1123, 584, 11, 428, 835, 290, 326, 11, 290]	2	0.0	0
J5-541-011	541	11	RIGHT_EXTENSION	1	 light, we rolled over from each other, this way and that, and very	30	46	16	16	541	1	3.53751	13	 that	-1.467947	1888	3.476014	0.061496	0.061496	1888	1	[1657, 11, 356, 11686, 625, 422, 1123, 584, 11, 428, 835, 290, 326, 11, 290, 845]	3	0.0	0
J5-541-011	541	11	RIGHT_EXTENSION	1	 light, we rolled over from each other, this way and that, and very soon	30	47	17	17	541	1	3.53751	13	 that	-1.467947	1888	3.476014	0.061496	0.061496	1888	1	[1657, 11, 356, 11686, 625, 422, 1123, 584, 11, 428, 835, 290, 326, 11, 290, 845, 2582]	4	0.0	0
J5-541-011	541	11	RIGHT_EXTENSION	1	 light, we rolled over from each other, this way and that, and very soon were	30	48	18	18	541	1	3.53751	13	 that	-1.467947	1888	3.476014	0.061496	0.061496	1888	1	[1657, 11, 356, 11686, 625, 422, 1123, 584, 11, 428, 835, 290, 326, 11, 290, 845, 2582, 547]	5	0.0	0
J5-541-011	541	11	RIGHT_EXTENSION	1	 light, we rolled over from each other, this way and that, and very soon were sleeping	30	49	19	19	541	1	3.53751	13	 that	-1.467947	1888	3.476014	0.061496	0.061496	1888	1	[1657, 11, 356, 11686, 625, 422, 1123, 584, 11, 428, 835, 290, 326, 11, 290, 845, 2582, 547, 11029]	6	0.0	0
J5-541-011	541	11	RIGHT_EXTENSION	1	 light, we rolled over from each other, this way and that, and very soon were sleeping.	30	50	20	20	541	1	3.53751	13	 that	-1.467947	1888	3.476014	0.061496	0.061496	1888	1	[1657, 11, 356, 11686, 625, 422, 1123, 584, 11, 428, 835, 290, 326, 11, 290, 845, 2582, 547, 11029, 13]	7	0.0	0
J5-541-012	541	12	RIGHT_EXTENSION	1	 now and then	21	24	3	3	541	1	3.729735	3	 then	-0.13162	1888	3.160017	0.569719	0.569719	1888	1	[783, 290, 788]	0	0.0	0
J5-541-012	541	12	RIGHT_EXTENSION	1	 now and then stopping	21	25	4	4	541	1	3.729735	3	 then	-0.13162	1888	3.160017	0.569719	0.569719	1888	1	[783, 290, 788, 12225]	1	0.0	0
J5-541-012	541	12	RIGHT_EXTENSION	1	 now and then stopping to	21	26	5	5	541	1	3.729735	3	 then	-0.13162	1888	3.160017	0.569719	0.569719	1888	1	[783, 290, 788, 12225, 284]	2	0.0	0
J5-541-012	541	12	RIGHT_EXTENSION	1	 now and then stopping to adjust	21	27	6	6	541	1	3.729735	3	 then	-0.13162	1888	3.160017	0.569719	0.569719	1888	1	[783, 290, 788, 12225, 284, 4532]	3	0.0	0
J5-541-012	541	12	RIGHT_EXTENSION	1	 now and then stopping to adjust the	21	28	7	7	541	1	3.729735	3	 then	-0.13162	1888	3.160017	0.569719	0.569719	1888	1	[783, 290, 788, 12225, 284, 4532, 262]	4	0.0	0
J5-541-012	541	12	RIGHT_EXTENSION	1	 now and then stopping to adjust the she	21	29	8	8	541	1	3.729735	3	 then	-0.13162	1888	3.160017	0.569719	0.569719	1888	1	[783, 290, 788, 12225, 284, 4532, 262, 673]	5	0.0	0
J5-541-012	541	12	RIGHT_EXTENSION	1	 now and then stopping to adjust the sheath	21	30	9	9	541	1	3.729735	3	 then	-0.13162	1888	3.160017	0.569719	0.569719	1888	1	[783, 290, 788, 12225, 284, 4532, 262, 673, 776]	6	0.0	0
J5-541-012	541	12	RIGHT_EXTENSION	1	 now and then stopping to adjust the sheath on	21	31	10	10	541	1	3.729735	3	 then	-0.13162	1888	3.160017	0.569719	0.569719	1888	1	[783, 290, 788, 12225, 284, 4532, 262, 673, 776, 319]	7	0.0	0
J5-541-012	541	12	RIGHT_EXTENSION	1	 now and then stopping to adjust the sheath on his	21	32	11	11	541	1	3.729735	3	 then	-0.13162	1888	3.160017	0.569719	0.569719	1888	1	[783, 290, 788, 12225, 284, 4532, 262, 673, 776, 319, 465]	8	0.0	0
J5-541-012	541	12	RIGHT_EXTENSION	1	 now and then stopping to adjust the sheath on his har	21	33	12	12	541	1	3.729735	3	 then	-0.13162	1888	3.160017	0.569719	0.569719	1888	1	[783, 290, 788, 12225, 284, 4532, 262, 673, 776, 319, 465, 3971]	9	0.0	0
J5-541-012	541	12	RIGHT_EXTENSION	1	 now and then stopping to adjust the sheath on his harpoon	21	34	13	13	541	1	3.729735	3	 then	-0.13162	1888	3.160017	0.569719	0.569719	1888	1	[783, 290, 788, 12225, 284, 4532, 262, 673, 776, 319, 465, 3971, 26743]	10	0.0	0
J5-541-012	541	12	RIGHT_EXTENSION	1	 now and then stopping to adjust the sheath on his harpoon bar	21	35	14	14	541	1	3.729735	3	 then	-0.13162	1888	3.160017	0.569719	0.569719	1888	1	[783, 290, 788, 12225, 284, 4532, 262, 673, 776, 319, 465, 3971, 26743, 2318]	11	0.0	0
J5-541-012	541	12	RIGHT_EXTENSION	1	 now and then stopping to adjust the sheath on his harpoon barbs	21	36	15	15	541	1	3.729735	3	 then	-0.13162	1888	3.160017	0.569719	0.569719	1888	1	[783, 290, 788, 12225, 284, 4532, 262, 673, 776, 319, 465, 3971, 26743, 2318, 1443]	12	0.0	0
J5-541-012	541	12	RIGHT_EXTENSION	1	 now and then stopping to adjust the sheath on his harpoon barbs.	21	37	16	16	541	1	3.729735	3	 then	-0.13162	1888	3.160017	0.569719	0.569719	1888	1	[783, 290, 788, 12225, 284, 4532, 262, 673, 776, 319, 465, 3971, 26743, 2318, 1443, 13]	13	0.0	0
J5-541-013	541	13	RIGHT_EXTENSION	1	 right to left	3	6	3	3	541	1	3.152814	3	 left	-1.72686	1888	3.113196	0.039618	0.039618	1888	1	[826, 284, 1364]	0	0.0	0
J5-541-013	541	13	RIGHT_EXTENSION	1	 right to left,	3	7	4	4	541	1	3.152814	3	 left	-1.72686	1888	3.113196	0.039618	0.039618	1888	1	[826, 284, 1364, 11]	1	0.0	0
J5-541-013	541	13	RIGHT_EXTENSION	1	 right to left, and	3	8	5	5	541	1	3.152814	3	 left	-1.72686	1888	3.113196	0.039618	0.039618	1888	1	[826, 284, 1364, 11, 290]	2	0.0	0
J5-541-013	541	13	RIGHT_EXTENSION	1	 right to left, and back	3	9	6	6	541	1	3.152814	3	 left	-1.72686	1888	3.113196	0.039618	0.039618	1888	1	[826, 284, 1364, 11, 290, 736]	3	0.0	0
J5-541-013	541	13	RIGHT_EXTENSION	1	 right to left, and back again	3	10	7	7	541	1	3.152814	3	 left	-1.72686	1888	3.113196	0.039618	0.039618	1888	1	[826, 284, 1364, 11, 290, 736, 757]	4	0.0	0
J5-541-013	541	13	RIGHT_EXTENSION	1	 right to left, and back again,	3	11	8	8	541	1	3.152814	3	 left	-1.72686	1888	3.113196	0.039618	0.039618	1888	1	[826, 284, 1364, 11, 290, 736, 757, 11]	5	0.0	0
J5-541-013	541	13	RIGHT_EXTENSION	1	 right to left, and back again, almost	3	12	9	9	541	1	3.152814	3	 left	-1.72686	1888	3.113196	0.039618	0.039618	1888	1	[826, 284, 1364, 11, 290, 736, 757, 11, 2048]	6	0.0	0
J5-541-013	541	13	RIGHT_EXTENSION	1	 right to left, and back again, almost in	3	13	10	10	541	1	3.152814	3	 left	-1.72686	1888	3.113196	0.039618	0.039618	1888	1	[826, 284, 1364, 11, 290, 736, 757, 11, 2048, 287]	7	0.0	0
J5-541-013	541	13	RIGHT_EXTENSION	1	 right to left, and back again, almost in one	3	14	11	11	541	1	3.152814	3	 left	-1.72686	1888	3.113196	0.039618	0.039618	1888	1	[826, 284, 1364, 11, 290, 736, 757, 11, 2048, 287, 530]	8	0.0	0
J5-541-013	541	13	RIGHT_EXTENSION	1	 right to left, and back again, almost in one ticking	3	15	12	12	541	1	3.152814	3	 left	-1.72686	1888	3.113196	0.039618	0.039618	1888	1	[826, 284, 1364, 11, 290, 736, 757, 11, 2048, 287, 530, 40212]	9	0.0	0
J5-541-013	541	13	RIGHT_EXTENSION	1	 right to left, and back again, almost in one ticking of	3	16	13	13	541	1	3.152814	3	 left	-1.72686	1888	3.113196	0.039618	0.039618	1888	1	[826, 284, 1364, 11, 290, 736, 757, 11, 2048, 287, 530, 40212, 286]	10	0.0	0
J5-541-013	541	13	RIGHT_EXTENSION	1	 right to left, and back again, almost in one ticking of a	3	17	14	14	541	1	3.152814	3	 left	-1.72686	1888	3.113196	0.039618	0.039618	1888	1	[826, 284, 1364, 11, 290, 736, 757, 11, 2048, 287, 530, 40212, 286, 257]	11	0.0	0
J5-541-013	541	13	RIGHT_EXTENSION	1	 right to left, and back again, almost in one ticking of a watch	3	18	15	15	541	1	3.152814	3	 left	-1.72686	1888	3.113196	0.039618	0.039618	1888	1	[826, 284, 1364, 11, 290, 736, 757, 11, 2048, 287, 530, 40212, 286, 257, 2342]	12	0.0	0
J5-541-013	541	13	RIGHT_EXTENSION	1	 right to left, and back again, almost in one ticking of a watch,	3	19	16	16	541	1	3.152814	3	 left	-1.72686	1888	3.113196	0.039618	0.039618	1888	1	[826, 284, 1364, 11, 290, 736, 757, 11, 2048, 287, 530, 40212, 286, 257, 2342, 11]	13	0.0	0
J5-541-013	541	13	RIGHT_EXTENSION	1	 right to left, and back again, almost in one ticking of a watch, and	3	20	17	17	541	1	3.152814	3	 left	-1.72686	1888	3.113196	0.039618	0.039618	1888	1	[826, 284, 1364, 11, 290, 736, 757, 11, 2048, 287, 530, 40212, 286, 257, 2342, 11, 290]	14	0.0	0
J5-541-013	541	13	RIGHT_EXTENSION	1	 right to left, and back again, almost in one ticking of a watch, and every	3	21	18	18	541	1	3.152814	3	 left	-1.72686	1888	3.113196	0.039618	0.039618	1888	1	[826, 284, 1364, 11, 290, 736, 757, 11, 2048, 287, 530, 40212, 286, 257, 2342, 11, 290, 790]	15	0.0	0
J5-541-013	541	13	RIGHT_EXTENSION	1	 right to left, and back again, almost in one ticking of a watch, and every instant	3	22	19	19	541	1	3.152814	3	 left	-1.72686	1888	3.113196	0.039618	0.039618	1888	1	[826, 284, 1364, 11, 290, 736, 757, 11, 2048, 287, 530, 40212, 286, 257, 2342, 11, 290, 790, 9113]	16	0.0	0
J5-541-013	541	13	RIGHT_EXTENSION	1	 right to left, and back again, almost in one ticking of a watch, and every instant seemed	3	23	20	20	541	1	3.152814	3	 left	-1.72686	1888	3.113196	0.039618	0.039618	1888	1	[826, 284, 1364, 11, 290, 736, 757, 11, 2048, 287, 530, 40212, 286, 257, 2342, 11, 290, 790, 9113, 3947]	17	0.0	0
J5-541-013	541	13	RIGHT_EXTENSION	1	 right to left, and back again, almost in one ticking of a watch, and every instant seemed on	3	24	21	21	541	1	3.152814	3	 left	-1.72686	1888	3.113196	0.039618	0.039618	1888	1	[826, 284, 1364, 11, 290, 736, 757, 11, 2048, 287, 530, 40212, 286, 257, 2342, 11, 290, 790, 9113, 3947, 319]	18	0.0	0
J5-541-013	541	13	RIGHT_EXTENSION	1	 right to left, and back again, almost in one ticking of a watch, and every instant seemed on the	3	25	22	22	2528	0	3.152814	3	 left	-1.72686	2528	4.143234	-0.99042	0.99042	541	1	[826, 284, 1364, 11, 290, 736, 757, 11, 2048, 287, 530, 40212, 286, 257, 2342, 11, 290, 790, 9113, 3947, 319, 262]	19	-1.030038	1
J5-541-013	541	13	RIGHT_EXTENSION	1	 right to left, and back again, almost in one ticking of a watch, and every instant seemed on the point	3	26	23	23	2528	0	3.152814	3	 left	-1.72686	2528	4.143234	-0.99042	0.531255	2073	1	[826, 284, 1364, 11, 290, 736, 757, 11, 2048, 287, 530, 40212, 286, 257, 2342, 11, 290, 790, 9113, 3947, 319, 262, 966]	20	-1.030038	1
J5-541-013	541	13	RIGHT_EXTENSION	1	 right to left, and back again, almost in one ticking of a watch, and every instant seemed on the point of	3	27	24	24	2528	0	3.152814	3	 left	-1.72686	2528	4.143234	-0.99042	0.531255	2073	1	[826, 284, 1364, 11, 290, 736, 757, 11, 2048, 287, 530, 40212, 286, 257, 2342, 11, 290, 790, 9113, 3947, 319, 262, 966, 286]	21	-1.030038	1
J5-541-013	541	13	RIGHT_EXTENSION	1	 right to left, and back again, almost in one ticking of a watch, and every instant seemed on the point of snapping	3	28	25	25	2528	0	3.152814	3	 left	-1.72686	2528	4.143234	-0.99042	0.531255	2073	1	[826, 284, 1364, 11, 290, 736, 757, 11, 2048, 287, 530, 40212, 286, 257, 2342, 11, 290, 790, 9113, 3947, 319, 262, 966, 286, 35733]	22	-1.030038	1
J5-541-013	541	13	RIGHT_EXTENSION	1	 right to left, and back again, almost in one ticking of a watch, and every instant seemed on the point of snapping into	3	29	26	26	2528	0	3.152814	3	 left	-1.72686	2528	4.143234	-0.99042	0.531255	2073	1	[826, 284, 1364, 11, 290, 736, 757, 11, 2048, 287, 530, 40212, 286, 257, 2342, 11, 290, 790, 9113, 3947, 319, 262, 966, 286, 35733, 656]	23	-1.030038	1
J5-541-013	541	13	RIGHT_EXTENSION	1	 right to left, and back again, almost in one ticking of a watch, and every instant seemed on the point of snapping into spl	3	30	27	27	2528	0	3.152814	3	 left	-1.72686	2528	4.143234	-0.99042	0.531255	2073	1	[826, 284, 1364, 11, 290, 736, 757, 11, 2048, 287, 530, 40212, 286, 257, 2342, 11, 290, 790, 9113, 3947, 319, 262, 966, 286, 35733, 656, 4328]	24	-1.030038	1
J5-541-013	541	13	RIGHT_EXTENSION	1	 right to left, and back again, almost in one ticking of a watch, and every instant seemed on the point of snapping into splinters	3	31	28	28	2528	0	3.152814	3	 left	-1.72686	2528	4.143234	-0.99042	0.531255	2073	1	[826, 284, 1364, 11, 290, 736, 757, 11, 2048, 287, 530, 40212, 286, 257, 2342, 11, 290, 790, 9113, 3947, 319, 262, 966, 286, 35733, 656, 4328, 20193]	25	-1.030038	1
J5-541-013	541	13	RIGHT_EXTENSION	1	 right to left, and back again, almost in one ticking of a watch, and every instant seemed on the point of snapping into splinters.	3	32	29	29	2528	0	3.152814	3	 left	-1.72686	2528	4.143234	-0.99042	0.531255	2073	1	[826, 284, 1364, 11, 290, 736, 757, 11, 2048, 287, 530, 40212, 286, 257, 2342, 11, 290, 790, 9113, 3947, 319, 262, 966, 286, 35733, 656, 4328, 20193, 13]	26	-1.030038	1
J5-541-014	541	14	RIGHT_EXTENSION	1	 seldom or never	24	27	3	3	541	1	3.666388	3	 never	0.186839	2898	3.41793	0.248459	0.248459	2898	1	[25129, 393, 1239]	0	0.0	0
J5-541-014	541	14	RIGHT_EXTENSION	1	 seldom or never goes	24	28	4	4	541	1	3.666388	3	 never	0.186839	2898	3.41793	0.248459	0.248459	2898	1	[25129, 393, 1239, 2925]	1	0.0	0
J5-541-014	541	14	RIGHT_EXTENSION	1	 seldom or never goes abroad	24	29	5	5	541	1	3.666388	3	 never	0.186839	2898	3.41793	0.248459	0.248459	2898	1	[25129, 393, 1239, 2925, 10522]	2	0.0	0
J5-541-014	541	14	RIGHT_EXTENSION	1	 seldom or never goes abroad without	24	30	6	6	541	1	3.666388	3	 never	0.186839	2898	3.41793	0.248459	0.248459	2898	1	[25129, 393, 1239, 2925, 10522, 1231]	3	0.0	0
J5-541-014	541	14	RIGHT_EXTENSION	1	 seldom or never goes abroad without it	24	31	7	7	541	1	3.666388	3	 never	0.186839	2898	3.41793	0.248459	0.248459	2898	1	[25129, 393, 1239, 2925, 10522, 1231, 340]	4	0.0	0
J5-541-014	541	14	RIGHT_EXTENSION	1	 seldom or never goes abroad without it,	24	32	8	8	541	1	3.666388	3	 never	0.186839	2898	3.41793	0.248459	0.248459	2898	1	[25129, 393, 1239, 2925, 10522, 1231, 340, 11]	5	0.0	0
J5-541-014	541	14	RIGHT_EXTENSION	1	 seldom or never goes abroad without it, therefore	24	33	9	9	541	1	3.666388	3	 never	0.186839	2898	3.41793	0.248459	0.248459	2898	1	[25129, 393, 1239, 2925, 10522, 1231, 340, 11, 4361]	6	0.0	0
J5-541-014	541	14	RIGHT_EXTENSION	1	 seldom or never goes abroad without it, therefore he	24	34	10	10	541	1	3.666388	3	 never	0.186839	2898	3.41793	0.248459	0.248459	2898	1	[25129, 393, 1239, 2925, 10522, 1231, 340, 11, 4361, 339]	7	0.0	0
J5-541-014	541	14	RIGHT_EXTENSION	1	 seldom or never goes abroad without it, therefore he must	24	35	11	11	541	1	3.666388	3	 never	0.186839	2898	3.41793	0.248459	0.248459	2898	1	[25129, 393, 1239, 2925, 10522, 1231, 340, 11, 4361, 339, 1276]	8	0.0	0
J5-541-014	541	14	RIGHT_EXTENSION	1	 seldom or never goes abroad without it, therefore he must be	24	36	12	12	541	1	3.666388	3	 never	0.186839	2898	3.41793	0.248459	0.248459	2898	1	[25129, 393, 1239, 2925, 10522, 1231, 340, 11, 4361, 339, 1276, 307]	9	0.0	0
