# generated_utc	2026-08-14T18:47:54+00:00
# script	probe_v10.py
# python	3.11.15
# torch	2.9.0+cu128
# transformers	4.57.1
# device	cuda:0
# gpu	NVIDIA GeForce RTX 5060 Laptop GPU
# revision	607a30d783dfa663caf39e06633721c8d4cfcd7e
# layer	5
# tf32_matmul	False
# tf32_cudnn	False
# theta_sha256	113687a222f8cf98039222c27b39aaf716493e5e8c1db94ea4e6544e0814088c
# n_rows	2596
case_id	branch	seed_id	variant	carrier_id	string	pos	token	token_id	is_second_member_token	is_completion_token	raw_541	running_541	running_leader	running_margin	raw_top5
CORE_FACTORIAL__UP_DOWN__CC__THE_PHRASE__NONE	CORE_FACTORIAL	UP_DOWN	CC	THE_PHRASE	the phrase up and down	4	 and	290	0	0	-0.027487	-0.000102	2073	0.489396	[[62, 2.376736], [194, 1.888555], [2664, 1.814186], [2345, 1.783548], [2229, 1.672581]]
CORE_FACTORIAL__UP_DOWN__CC__THE_PHRASE__NONE	CORE_FACTORIAL	UP_DOWN	CC	THE_PHRASE	the phrase up and down	5	 down	866	1	1	4.404448	4.404448	541	1.092177	[[541, 4.404448], [2659, 3.31227], [2852, 1.910663], [2898, 1.71614], [2753, 1.60014]]
CORE_FACTORIAL__UP_DOWN__CA__THE_PHRASE__NONE	CORE_FACTORIAL	UP_DOWN	CA	THE_PHRASE	the phrase up and window	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
CORE_FACTORIAL__UP_DOWN__CA__THE_PHRASE__NONE	CORE_FACTORIAL	UP_DOWN	CA	THE_PHRASE	the phrase up and window	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
CORE_FACTORIAL__UP_DOWN__CA__THE_PHRASE__NONE	CORE_FACTORIAL	UP_DOWN	CA	THE_PHRASE	the phrase up and window	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
CORE_FACTORIAL__UP_DOWN__CA__THE_PHRASE__NONE	CORE_FACTORIAL	UP_DOWN	CA	THE_PHRASE	the phrase up and window	3	 up	510	0	0	-0.008824	-0.000102	2073	0.489396	[[1790, 2.133716], [1888, 2.126585], [183, 1.563705], [2608, 1.417978], [1048, 1.337124]]
CORE_FACTORIAL__UP_DOWN__CA__THE_PHRASE__NONE	CORE_FACTORIAL	UP_DOWN	CA	THE_PHRASE	the phrase up and window	4	 and	290	0	0	-0.027487	-0.000102	2073	0.489396	[[62, 2.376736], [194, 1.888555], [2664, 1.814186], [2345, 1.783548], [2229, 1.672581]]
CORE_FACTORIAL__UP_DOWN__CA__THE_PHRASE__NONE	CORE_FACTORIAL	UP_DOWN	CA	THE_PHRASE	the phrase up and window	5	 window	4324	1	1	0.663255	0.663255	2073	0.489396	[[1888, 2.623011], [1790, 2.288372], [1893, 1.274939], [2251, 1.265488], [638, 1.245622]]
CORE_FACTORIAL__UP_DOWN__AC__THE_PHRASE__NONE	CORE_FACTORIAL	UP_DOWN	AC	THE_PHRASE	the phrase gravel and down	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
CORE_FACTORIAL__UP_DOWN__AC__THE_PHRASE__NONE	CORE_FACTORIAL	UP_DOWN	AC	THE_PHRASE	the phrase gravel and down	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
CORE_FACTORIAL__UP_DOWN__AC__THE_PHRASE__NONE	CORE_FACTORIAL	UP_DOWN	AC	THE_PHRASE	the phrase gravel and down	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
CORE_FACTORIAL__UP_DOWN__AC__THE_PHRASE__NONE	CORE_FACTORIAL	UP_DOWN	AC	THE_PHRASE	the phrase gravel and down	3	 gravel	34375	0	0	-0.028257	-0.000102	2073	0.489396	[[1888, 1.954223], [1790, 1.605027], [1505, 1.324161], [265, 1.322845], [2140, 1.303542]]
CORE_FACTORIAL__UP_DOWN__AC__THE_PHRASE__NONE	CORE_FACTORIAL	UP_DOWN	AC	THE_PHRASE	the phrase gravel and down	4	 and	290	0	0	-0.005961	-0.000102	2073	0.489396	[[1543, 1.450523], [1790, 1.378008], [194, 1.353403], [2786, 1.129269], [2753, 1.000879]]
CORE_FACTORIAL__UP_DOWN__AC__THE_PHRASE__NONE	CORE_FACTORIAL	UP_DOWN	AC	THE_PHRASE	the phrase gravel and down	5	 down	866	1	1	-0.079013	-0.000102	2073	0.489396	[[1790, 1.767175], [638, 1.65009], [2704, 1.54959], [1888, 1.459811], [2006, 1.248379]]
CORE_FACTORIAL__UP_DOWN__AA__THE_PHRASE__NONE	CORE_FACTORIAL	UP_DOWN	AA	THE_PHRASE	the phrase gravel and window	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
CORE_FACTORIAL__UP_DOWN__AA__THE_PHRASE__NONE	CORE_FACTORIAL	UP_DOWN	AA	THE_PHRASE	the phrase gravel and window	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
CORE_FACTORIAL__UP_DOWN__AA__THE_PHRASE__NONE	CORE_FACTORIAL	UP_DOWN	AA	THE_PHRASE	the phrase gravel and window	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
CORE_FACTORIAL__UP_DOWN__AA__THE_PHRASE__NONE	CORE_FACTORIAL	UP_DOWN	AA	THE_PHRASE	the phrase gravel and window	3	 gravel	34375	0	0	-0.028257	-0.000102	2073	0.489396	[[1888, 1.954223], [1790, 1.605027], [1505, 1.324161], [265, 1.322845], [2140, 1.303542]]
CORE_FACTORIAL__UP_DOWN__AA__THE_PHRASE__NONE	CORE_FACTORIAL	UP_DOWN	AA	THE_PHRASE	the phrase gravel and window	4	 and	290	0	0	-0.005961	-0.000102	2073	0.489396	[[1543, 1.450523], [1790, 1.378008], [194, 1.353403], [2786, 1.129269], [2753, 1.000879]]
CORE_FACTORIAL__UP_DOWN__AA__THE_PHRASE__NONE	CORE_FACTORIAL	UP_DOWN	AA	THE_PHRASE	the phrase gravel and window	5	 window	4324	1	1	0.740065	0.740065	2073	0.489396	[[1888, 2.17517], [1790, 2.015058], [2659, 1.68541], [1893, 1.440141], [2167, 1.356622]]
ENDPOINT_CONTROL__UP_DOWN__FULL_FRAME__THE_PHRASE__NONE	ENDPOINT_CONTROL	UP_DOWN	FULL_FRAME	THE_PHRASE	the phrase up and down	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
ENDPOINT_CONTROL__UP_DOWN__FULL_FRAME__THE_PHRASE__NONE	ENDPOINT_CONTROL	UP_DOWN	FULL_FRAME	THE_PHRASE	the phrase up and down	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
ENDPOINT_CONTROL__UP_DOWN__FULL_FRAME__THE_PHRASE__NONE	ENDPOINT_CONTROL	UP_DOWN	FULL_FRAME	THE_PHRASE	the phrase up and down	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
ENDPOINT_CONTROL__UP_DOWN__FULL_FRAME__THE_PHRASE__NONE	ENDPOINT_CONTROL	UP_DOWN	FULL_FRAME	THE_PHRASE	the phrase up and down	3	 up	510	0	0	-0.008824	-0.000102	2073	0.489396	[[1790, 2.133716], [1888, 2.126585], [183, 1.563705], [2608, 1.417978], [1048, 1.337124]]
ENDPOINT_CONTROL__UP_DOWN__FULL_FRAME__THE_PHRASE__NONE	ENDPOINT_CONTROL	UP_DOWN	FULL_FRAME	THE_PHRASE	the phrase up and down	4	 and	290	0	0	-0.027487	-0.000102	2073	0.489396	[[62, 2.376736], [194, 1.888555], [2664, 1.814186], [2345, 1.783548], [2229, 1.672581]]
ENDPOINT_CONTROL__UP_DOWN__FULL_FRAME__THE_PHRASE__NONE	ENDPOINT_CONTROL	UP_DOWN	FULL_FRAME	THE_PHRASE	the phrase up and down	5	 down	866	1	1	4.404448	4.404448	541	1.092177	[[541, 4.404448], [2659, 3.31227], [2852, 1.910663], [2898, 1.71614], [2753, 1.60014]]
ENDPOINT_CONTROL__UP_DOWN__SECOND_ONLY__THE_PHRASE__NONE	ENDPOINT_CONTROL	UP_DOWN	SECOND_ONLY	THE_PHRASE	the phrase down	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
ENDPOINT_CONTROL__UP_DOWN__SECOND_ONLY__THE_PHRASE__NONE	ENDPOINT_CONTROL	UP_DOWN	SECOND_ONLY	THE_PHRASE	the phrase down	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
ENDPOINT_CONTROL__UP_DOWN__SECOND_ONLY__THE_PHRASE__NONE	ENDPOINT_CONTROL	UP_DOWN	SECOND_ONLY	THE_PHRASE	the phrase down	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
ENDPOINT_CONTROL__UP_DOWN__SECOND_ONLY__THE_PHRASE__NONE	ENDPOINT_CONTROL	UP_DOWN	SECOND_ONLY	THE_PHRASE	the phrase down	3	 down	866	1	1	-0.04196	-0.000102	2073	0.489396	[[1790, 1.786117], [1888, 1.693238], [2704, 1.608302], [2052, 1.454508], [1059, 1.271343]]
ENDPOINT_CONTROL__UP_DOWN__CONNECTOR_SECOND__THE_PHRASE__NONE	ENDPOINT_CONTROL	UP_DOWN	CONNECTOR_SECOND	THE_PHRASE	the phrase and down	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
ENDPOINT_CONTROL__UP_DOWN__CONNECTOR_SECOND__THE_PHRASE__NONE	ENDPOINT_CONTROL	UP_DOWN	CONNECTOR_SECOND	THE_PHRASE	the phrase and down	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
ENDPOINT_CONTROL__UP_DOWN__CONNECTOR_SECOND__THE_PHRASE__NONE	ENDPOINT_CONTROL	UP_DOWN	CONNECTOR_SECOND	THE_PHRASE	the phrase and down	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
ENDPOINT_CONTROL__UP_DOWN__CONNECTOR_SECOND__THE_PHRASE__NONE	ENDPOINT_CONTROL	UP_DOWN	CONNECTOR_SECOND	THE_PHRASE	the phrase and down	3	 and	290	0	0	-0.009063	-0.000102	2073	0.489396	[[1790, 1.619635], [1888, 1.466792], [1439, 1.419283], [654, 1.352773], [1208, 1.316682]]
ENDPOINT_CONTROL__UP_DOWN__CONNECTOR_SECOND__THE_PHRASE__NONE	ENDPOINT_CONTROL	UP_DOWN	CONNECTOR_SECOND	THE_PHRASE	the phrase and down	4	 down	866	1	1	-0.147396	-0.000102	2073	0.489396	[[2704, 1.976923], [1790, 1.815419], [1888, 1.6827], [638, 1.461787], [2052, 1.451865]]
ENDPOINT_CONTROL__UP_DOWN__FIRST_SECOND__THE_PHRASE__NONE	ENDPOINT_CONTROL	UP_DOWN	FIRST_SECOND	THE_PHRASE	the phrase up down	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
ENDPOINT_CONTROL__UP_DOWN__FIRST_SECOND__THE_PHRASE__NONE	ENDPOINT_CONTROL	UP_DOWN	FIRST_SECOND	THE_PHRASE	the phrase up down	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
ENDPOINT_CONTROL__UP_DOWN__FIRST_SECOND__THE_PHRASE__NONE	ENDPOINT_CONTROL	UP_DOWN	FIRST_SECOND	THE_PHRASE	the phrase up down	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
ENDPOINT_CONTROL__UP_DOWN__FIRST_SECOND__THE_PHRASE__NONE	ENDPOINT_CONTROL	UP_DOWN	FIRST_SECOND	THE_PHRASE	the phrase up down	3	 up	510	0	0	-0.008824	-0.000102	2073	0.489396	[[1790, 2.133716], [1888, 2.126585], [183, 1.563705], [2608, 1.417978], [1048, 1.337124]]
ENDPOINT_CONTROL__UP_DOWN__FIRST_SECOND__THE_PHRASE__NONE	ENDPOINT_CONTROL	UP_DOWN	FIRST_SECOND	THE_PHRASE	the phrase up down	4	 down	866	1	1	0.183466	0.183466	2073	0.489396	[[1790, 1.856142], [1836, 1.644366], [544, 1.533484], [661, 1.50241], [62, 1.4301]]
ENDPOINT_CONTROL__UP_DOWN__ARBFIRST_SECOND__THE_PHRASE__NONE	ENDPOINT_CONTROL	UP_DOWN	ARBFIRST_SECOND	THE_PHRASE	the phrase gravel down	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
ENDPOINT_CONTROL__UP_DOWN__ARBFIRST_SECOND__THE_PHRASE__NONE	ENDPOINT_CONTROL	UP_DOWN	ARBFIRST_SECOND	THE_PHRASE	the phrase gravel down	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
ENDPOINT_CONTROL__UP_DOWN__ARBFIRST_SECOND__THE_PHRASE__NONE	ENDPOINT_CONTROL	UP_DOWN	ARBFIRST_SECOND	THE_PHRASE	the phrase gravel down	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
ENDPOINT_CONTROL__UP_DOWN__ARBFIRST_SECOND__THE_PHRASE__NONE	ENDPOINT_CONTROL	UP_DOWN	ARBFIRST_SECOND	THE_PHRASE	the phrase gravel down	3	 gravel	34375	0	0	-0.028257	-0.000102	2073	0.489396	[[1888, 1.954223], [1790, 1.605027], [1505, 1.324161], [265, 1.322845], [2140, 1.303542]]
ENDPOINT_CONTROL__UP_DOWN__ARBFIRST_SECOND__THE_PHRASE__NONE	ENDPOINT_CONTROL	UP_DOWN	ARBFIRST_SECOND	THE_PHRASE	the phrase gravel down	4	 down	866	1	1	-0.059282	-0.000102	2073	0.489396	[[1790, 1.663155], [1888, 1.384866], [2126, 1.136843], [2006, 1.071418], [411, 0.938363]]
ENDPOINT_CONTROL__UP_DOWN__FIRST_REPEAT__THE_PHRASE__NONE	ENDPOINT_CONTROL	UP_DOWN	FIRST_REPEAT	THE_PHRASE	the phrase up up	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
ENDPOINT_CONTROL__UP_DOWN__FIRST_REPEAT__THE_PHRASE__NONE	ENDPOINT_CONTROL	UP_DOWN	FIRST_REPEAT	THE_PHRASE	the phrase up up	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
ENDPOINT_CONTROL__UP_DOWN__FIRST_REPEAT__THE_PHRASE__NONE	ENDPOINT_CONTROL	UP_DOWN	FIRST_REPEAT	THE_PHRASE	the phrase up up	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
ENDPOINT_CONTROL__UP_DOWN__FIRST_REPEAT__THE_PHRASE__NONE	ENDPOINT_CONTROL	UP_DOWN	FIRST_REPEAT	THE_PHRASE	the phrase up up	3	 up	510	0	0	-0.008824	-0.000102	2073	0.489396	[[1790, 2.133716], [1888, 2.126585], [183, 1.563705], [2608, 1.417978], [1048, 1.337124]]
ENDPOINT_CONTROL__UP_DOWN__FIRST_REPEAT__THE_PHRASE__NONE	ENDPOINT_CONTROL	UP_DOWN	FIRST_REPEAT	THE_PHRASE	the phrase up up	4	 up	510	1	1	-0.07388	-0.000102	2073	0.489396	[[1790, 2.388688], [1888, 2.209538], [183, 1.500731], [2608, 1.386879], [654, 1.270077]]
ENDPOINT_CONTROL__UP_DOWN__REVERSED__THE_PHRASE__NONE	ENDPOINT_CONTROL	UP_DOWN	REVERSED	THE_PHRASE	the phrase down and up	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
ENDPOINT_CONTROL__UP_DOWN__REVERSED__THE_PHRASE__NONE	ENDPOINT_CONTROL	UP_DOWN	REVERSED	THE_PHRASE	the phrase down and up	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
ENDPOINT_CONTROL__UP_DOWN__REVERSED__THE_PHRASE__NONE	ENDPOINT_CONTROL	UP_DOWN	REVERSED	THE_PHRASE	the phrase down and up	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
ENDPOINT_CONTROL__UP_DOWN__REVERSED__THE_PHRASE__NONE	ENDPOINT_CONTROL	UP_DOWN	REVERSED	THE_PHRASE	the phrase down and up	3	 down	866	0	0	-0.04196	-0.000102	2073	0.489396	[[1790, 1.786117], [1888, 1.693238], [2704, 1.608302], [2052, 1.454508], [1059, 1.271343]]
ENDPOINT_CONTROL__UP_DOWN__REVERSED__THE_PHRASE__NONE	ENDPOINT_CONTROL	UP_DOWN	REVERSED	THE_PHRASE	the phrase down and up	4	 and	290	0	0	-0.036984	-0.000102	2073	0.489396	[[194, 2.06759], [2345, 1.672855], [62, 1.617102], [1888, 1.461602], [1790, 1.431068]]
ENDPOINT_CONTROL__UP_DOWN__REVERSED__THE_PHRASE__NONE	ENDPOINT_CONTROL	UP_DOWN	REVERSED	THE_PHRASE	the phrase down and up	5	 up	510	1	1	4.274731	4.274731	541	0.30097	[[541, 4.274731], [2659, 3.973761], [638, 2.106526], [1348, 2.036446], [2317, 2.007643]]
CORE_FACTORIAL__UP_DOWN__CC__THEY_SAID__NONE	CORE_FACTORIAL	UP_DOWN	CC	THEY_SAID	they said up and down	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
CORE_FACTORIAL__UP_DOWN__CC__THEY_SAID__NONE	CORE_FACTORIAL	UP_DOWN	CC	THEY_SAID	they said up and down	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
CORE_FACTORIAL__UP_DOWN__CC__THEY_SAID__NONE	CORE_FACTORIAL	UP_DOWN	CC	THEY_SAID	they said up and down	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
CORE_FACTORIAL__UP_DOWN__CC__THEY_SAID__NONE	CORE_FACTORIAL	UP_DOWN	CC	THEY_SAID	they said up and down	3	 up	510	0	0	-0.083447	-0.000102	2256	0.053377	[[1790, 2.102177], [1888, 2.071522], [2576, 1.720305], [1519, 1.619841], [2006, 1.616877]]
CORE_FACTORIAL__UP_DOWN__CC__THEY_SAID__NONE	CORE_FACTORIAL	UP_DOWN	CC	THEY_SAID	they said up and down	4	 and	290	0	0	-0.03435	-0.000102	62	0.598819	[[62, 2.959688], [2229, 2.213619], [2171, 1.972283], [2452, 1.815522], [2633, 1.77511]]
CORE_FACTORIAL__UP_DOWN__CC__THEY_SAID__NONE	CORE_FACTORIAL	UP_DOWN	CC	THEY_SAID	they said up and down	5	 down	866	1	1	4.283485	4.283485	541	1.295133	[[541, 4.283485], [2659, 2.988352], [2753, 1.97366], [2882, 1.89386], [2852, 1.862747]]
CORE_FACTORIAL__UP_DOWN__CA__THEY_SAID__NONE	CORE_FACTORIAL	UP_DOWN	CA	THEY_SAID	they said up and window	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
CORE_FACTORIAL__UP_DOWN__CA__THEY_SAID__NONE	CORE_FACTORIAL	UP_DOWN	CA	THEY_SAID	they said up and window	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
CORE_FACTORIAL__UP_DOWN__CA__THEY_SAID__NONE	CORE_FACTORIAL	UP_DOWN	CA	THEY_SAID	they said up and window	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
CORE_FACTORIAL__UP_DOWN__CA__THEY_SAID__NONE	CORE_FACTORIAL	UP_DOWN	CA	THEY_SAID	they said up and window	3	 up	510	0	0	-0.083447	-0.000102	2256	0.053377	[[1790, 2.102177], [1888, 2.071522], [2576, 1.720305], [1519, 1.619841], [2006, 1.616877]]
CORE_FACTORIAL__UP_DOWN__CA__THEY_SAID__NONE	CORE_FACTORIAL	UP_DOWN	CA	THEY_SAID	they said up and window	4	 and	290	0	0	-0.03435	-0.000102	62	0.598819	[[62, 2.959688], [2229, 2.213619], [2171, 1.972283], [2452, 1.815522], [2633, 1.77511]]
CORE_FACTORIAL__UP_DOWN__CA__THEY_SAID__NONE	CORE_FACTORIAL	UP_DOWN	CA	THEY_SAID	they said up and window	5	 window	4324	1	1	0.396208	0.396208	62	0.148099	[[1888, 2.811589], [1790, 2.436376], [2261, 1.499522], [1893, 1.33567], [1056, 1.287912]]
CORE_FACTORIAL__UP_DOWN__AC__THEY_SAID__NONE	CORE_FACTORIAL	UP_DOWN	AC	THEY_SAID	they said gravel and down	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
CORE_FACTORIAL__UP_DOWN__AC__THEY_SAID__NONE	CORE_FACTORIAL	UP_DOWN	AC	THEY_SAID	they said gravel and down	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
CORE_FACTORIAL__UP_DOWN__AC__THEY_SAID__NONE	CORE_FACTORIAL	UP_DOWN	AC	THEY_SAID	they said gravel and down	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
CORE_FACTORIAL__UP_DOWN__AC__THEY_SAID__NONE	CORE_FACTORIAL	UP_DOWN	AC	THEY_SAID	they said gravel and down	3	 gravel	34375	0	0	-0.035595	-0.000102	2256	0.053377	[[698, 2.264631], [1888, 2.223835], [1790, 1.694361], [2297, 1.120672], [654, 1.098406]]
CORE_FACTORIAL__UP_DOWN__AC__THEY_SAID__NONE	CORE_FACTORIAL	UP_DOWN	AC	THEY_SAID	they said gravel and down	4	 and	290	0	0	-0.004003	-0.000102	2256	0.053377	[[1790, 1.816451], [1888, 1.341886], [2753, 1.11511], [1543, 1.091782], [654, 1.078456]]
CORE_FACTORIAL__UP_DOWN__AC__THEY_SAID__NONE	CORE_FACTORIAL	UP_DOWN	AC	THEY_SAID	they said gravel and down	5	 down	866	1	1	-0.108905	-0.000102	2256	0.053377	[[1790, 1.895193], [638, 1.575333], [1888, 1.473271], [2608, 1.466991], [2006, 1.307571]]
CORE_FACTORIAL__UP_DOWN__AA__THEY_SAID__NONE	CORE_FACTORIAL	UP_DOWN	AA	THEY_SAID	they said gravel and window	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
CORE_FACTORIAL__UP_DOWN__AA__THEY_SAID__NONE	CORE_FACTORIAL	UP_DOWN	AA	THEY_SAID	they said gravel and window	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
CORE_FACTORIAL__UP_DOWN__AA__THEY_SAID__NONE	CORE_FACTORIAL	UP_DOWN	AA	THEY_SAID	they said gravel and window	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
CORE_FACTORIAL__UP_DOWN__AA__THEY_SAID__NONE	CORE_FACTORIAL	UP_DOWN	AA	THEY_SAID	they said gravel and window	3	 gravel	34375	0	0	-0.035595	-0.000102	2256	0.053377	[[698, 2.264631], [1888, 2.223835], [1790, 1.694361], [2297, 1.120672], [654, 1.098406]]
CORE_FACTORIAL__UP_DOWN__AA__THEY_SAID__NONE	CORE_FACTORIAL	UP_DOWN	AA	THEY_SAID	they said gravel and window	4	 and	290	0	0	-0.004003	-0.000102	2256	0.053377	[[1790, 1.816451], [1888, 1.341886], [2753, 1.11511], [1543, 1.091782], [654, 1.078456]]
CORE_FACTORIAL__UP_DOWN__AA__THEY_SAID__NONE	CORE_FACTORIAL	UP_DOWN	AA	THEY_SAID	they said gravel and window	5	 window	4324	1	1	0.765488	0.765488	2256	0.025295	[[1888, 2.335574], [1790, 2.179839], [2659, 2.011474], [2220, 1.601987], [2167, 1.528767]]
ENDPOINT_CONTROL__UP_DOWN__FULL_FRAME__THEY_SAID__NONE	ENDPOINT_CONTROL	UP_DOWN	FULL_FRAME	THEY_SAID	they said up and down	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
