# generated_utc	2026-08-14T19:14:46+00:00
# script	probe_v11.py
# python	3.11.15
# torch	2.9.0+cu128
# transformers	4.57.1
# device	cuda:0
# gpu	NVIDIA GeForce RTX 5060 Laptop GPU
# revision	607a30d783dfa663caf39e06633721c8d4cfcd7e
# layer	5
# tf32_matmul	False
# tf32_cudnn	False
# theta_sha256	113687a222f8cf98039222c27b39aaf716493e5e8c1db94ea4e6544e0814088c
# n_rows	3252
case_id	branch	seed_id	variant	carrier_id	string	pos	token	token_id	is_second_member_token	is_completion_token	raw_541	running_541	running_leader	running_margin	raw_top5
FRAME_CROSS__AFTER_WAVE__KNOWN_ARBITRARY__THE_PHRASE__NONE	FRAME_CROSS	AFTER_WAVE	KNOWN_ARBITRARY	THE_PHRASE	the phrase wave after window	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__AFTER_WAVE__KNOWN_ARBITRARY__THE_PHRASE__NONE	FRAME_CROSS	AFTER_WAVE	KNOWN_ARBITRARY	THE_PHRASE	the phrase wave after window	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
FRAME_CROSS__AFTER_WAVE__KNOWN_ARBITRARY__THE_PHRASE__NONE	FRAME_CROSS	AFTER_WAVE	KNOWN_ARBITRARY	THE_PHRASE	the phrase wave after window	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
FRAME_CROSS__AFTER_WAVE__KNOWN_ARBITRARY__THE_PHRASE__NONE	FRAME_CROSS	AFTER_WAVE	KNOWN_ARBITRARY	THE_PHRASE	the phrase wave after window	3	 wave	6769	0	0	-0.0408	-0.000102	2073	0.489396	[[1888, 1.928631], [1789, 1.407405], [614, 1.339862], [778, 1.139108], [1790, 1.114153]]
FRAME_CROSS__AFTER_WAVE__KNOWN_ARBITRARY__THE_PHRASE__NONE	FRAME_CROSS	AFTER_WAVE	KNOWN_ARBITRARY	THE_PHRASE	the phrase wave after window	4	 after	706	0	0	-0.059978	-0.000102	2073	0.489396	[[419, 1.663551], [2883, 1.560993], [1790, 1.453871], [576, 1.224415], [323, 1.178586]]
FRAME_CROSS__AFTER_WAVE__KNOWN_ARBITRARY__THE_PHRASE__NONE	FRAME_CROSS	AFTER_WAVE	KNOWN_ARBITRARY	THE_PHRASE	the phrase wave after window	5	 window	4324	1	1	0.387228	0.387228	2073	0.489396	[[1790, 2.507728], [1888, 2.350174], [2167, 1.625531], [1056, 1.16325], [1893, 1.145187]]
FRAME_CROSS__AFTER_WAVE__ARBITRARY_KNOWN__THE_PHRASE__NONE	FRAME_CROSS	AFTER_WAVE	ARBITRARY_KNOWN	THE_PHRASE	the phrase gravel after wave	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__AFTER_WAVE__ARBITRARY_KNOWN__THE_PHRASE__NONE	FRAME_CROSS	AFTER_WAVE	ARBITRARY_KNOWN	THE_PHRASE	the phrase gravel after wave	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
FRAME_CROSS__AFTER_WAVE__ARBITRARY_KNOWN__THE_PHRASE__NONE	FRAME_CROSS	AFTER_WAVE	ARBITRARY_KNOWN	THE_PHRASE	the phrase gravel after wave	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
FRAME_CROSS__AFTER_WAVE__ARBITRARY_KNOWN__THE_PHRASE__NONE	FRAME_CROSS	AFTER_WAVE	ARBITRARY_KNOWN	THE_PHRASE	the phrase gravel after wave	3	 gravel	34375	0	0	-0.028257	-0.000102	2073	0.489396	[[1888, 1.954223], [1790, 1.605027], [1505, 1.324161], [265, 1.322845], [2140, 1.303542]]
FRAME_CROSS__AFTER_WAVE__ARBITRARY_KNOWN__THE_PHRASE__NONE	FRAME_CROSS	AFTER_WAVE	ARBITRARY_KNOWN	THE_PHRASE	the phrase gravel after wave	4	 after	706	0	0	-0.014591	-0.000102	2073	0.489396	[[2883, 1.550035], [1336, 1.416041], [576, 1.392693], [2335, 1.303998], [1888, 1.30183]]
FRAME_CROSS__AFTER_WAVE__ARBITRARY_KNOWN__THE_PHRASE__NONE	FRAME_CROSS	AFTER_WAVE	ARBITRARY_KNOWN	THE_PHRASE	the phrase gravel after wave	5	 wave	6769	1	1	-0.166331	-0.000102	2073	0.489396	[[1888, 1.997019], [1790, 1.545194], [654, 1.1257], [1789, 0.977275], [2995, 0.865945]]
FRAME_CROSS__AFTER_WAVE__ARBITRARY_REPEAT__THE_PHRASE__NONE	FRAME_CROSS	AFTER_WAVE	ARBITRARY_REPEAT	THE_PHRASE	the phrase gravel after gravel	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__AFTER_WAVE__ARBITRARY_REPEAT__THE_PHRASE__NONE	FRAME_CROSS	AFTER_WAVE	ARBITRARY_REPEAT	THE_PHRASE	the phrase gravel after gravel	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
FRAME_CROSS__AFTER_WAVE__ARBITRARY_REPEAT__THE_PHRASE__NONE	FRAME_CROSS	AFTER_WAVE	ARBITRARY_REPEAT	THE_PHRASE	the phrase gravel after gravel	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
FRAME_CROSS__AFTER_WAVE__ARBITRARY_REPEAT__THE_PHRASE__NONE	FRAME_CROSS	AFTER_WAVE	ARBITRARY_REPEAT	THE_PHRASE	the phrase gravel after gravel	3	 gravel	34375	0	0	-0.028257	-0.000102	2073	0.489396	[[1888, 1.954223], [1790, 1.605027], [1505, 1.324161], [265, 1.322845], [2140, 1.303542]]
FRAME_CROSS__AFTER_WAVE__ARBITRARY_REPEAT__THE_PHRASE__NONE	FRAME_CROSS	AFTER_WAVE	ARBITRARY_REPEAT	THE_PHRASE	the phrase gravel after gravel	4	 after	706	0	0	-0.014591	-0.000102	2073	0.489396	[[2883, 1.550035], [1336, 1.416041], [576, 1.392693], [2335, 1.303998], [1888, 1.30183]]
FRAME_CROSS__AFTER_WAVE__ARBITRARY_REPEAT__THE_PHRASE__NONE	FRAME_CROSS	AFTER_WAVE	ARBITRARY_REPEAT	THE_PHRASE	the phrase gravel after gravel	5	 gravel	34375	1	1	0.897065	0.897065	2073	0.489396	[[2566, 2.078304], [2723, 1.926779], [698, 1.795691], [627, 1.434253], [179, 1.361267]]
FRAME_CROSS__AFTER_WAVE__ARBITRARY_DISTINCT__THE_PHRASE__NONE	FRAME_CROSS	AFTER_WAVE	ARBITRARY_DISTINCT	THE_PHRASE	the phrase gravel after window	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__AFTER_WAVE__ARBITRARY_DISTINCT__THE_PHRASE__NONE	FRAME_CROSS	AFTER_WAVE	ARBITRARY_DISTINCT	THE_PHRASE	the phrase gravel after window	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
FRAME_CROSS__AFTER_WAVE__ARBITRARY_DISTINCT__THE_PHRASE__NONE	FRAME_CROSS	AFTER_WAVE	ARBITRARY_DISTINCT	THE_PHRASE	the phrase gravel after window	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
FRAME_CROSS__AFTER_WAVE__ARBITRARY_DISTINCT__THE_PHRASE__NONE	FRAME_CROSS	AFTER_WAVE	ARBITRARY_DISTINCT	THE_PHRASE	the phrase gravel after window	3	 gravel	34375	0	0	-0.028257	-0.000102	2073	0.489396	[[1888, 1.954223], [1790, 1.605027], [1505, 1.324161], [265, 1.322845], [2140, 1.303542]]
FRAME_CROSS__AFTER_WAVE__ARBITRARY_DISTINCT__THE_PHRASE__NONE	FRAME_CROSS	AFTER_WAVE	ARBITRARY_DISTINCT	THE_PHRASE	the phrase gravel after window	4	 after	706	0	0	-0.014591	-0.000102	2073	0.489396	[[2883, 1.550035], [1336, 1.416041], [576, 1.392693], [2335, 1.303998], [1888, 1.30183]]
FRAME_CROSS__AFTER_WAVE__ARBITRARY_DISTINCT__THE_PHRASE__NONE	FRAME_CROSS	AFTER_WAVE	ARBITRARY_DISTINCT	THE_PHRASE	the phrase gravel after window	5	 window	4324	1	1	0.530719	0.530719	2073	0.489396	[[1790, 2.37844], [1888, 2.134134], [2167, 1.71725], [1893, 1.217518], [1514, 0.916083]]
FRAME_CROSS__AFTER_WAVE__KNOWN_NO_CONNECTOR__THE_PHRASE__NONE	FRAME_CROSS	AFTER_WAVE	KNOWN_NO_CONNECTOR	THE_PHRASE	the phrase wave wave	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__AFTER_WAVE__KNOWN_NO_CONNECTOR__THE_PHRASE__NONE	FRAME_CROSS	AFTER_WAVE	KNOWN_NO_CONNECTOR	THE_PHRASE	the phrase wave wave	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
FRAME_CROSS__AFTER_WAVE__KNOWN_NO_CONNECTOR__THE_PHRASE__NONE	FRAME_CROSS	AFTER_WAVE	KNOWN_NO_CONNECTOR	THE_PHRASE	the phrase wave wave	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
FRAME_CROSS__AFTER_WAVE__KNOWN_NO_CONNECTOR__THE_PHRASE__NONE	FRAME_CROSS	AFTER_WAVE	KNOWN_NO_CONNECTOR	THE_PHRASE	the phrase wave wave	3	 wave	6769	0	0	-0.0408	-0.000102	2073	0.489396	[[1888, 1.928631], [1789, 1.407405], [614, 1.339862], [778, 1.139108], [1790, 1.114153]]
FRAME_CROSS__AFTER_WAVE__KNOWN_NO_CONNECTOR__THE_PHRASE__NONE	FRAME_CROSS	AFTER_WAVE	KNOWN_NO_CONNECTOR	THE_PHRASE	the phrase wave wave	4	 wave	6769	1	1	-0.121214	-0.000102	2073	0.489396	[[2566, 1.655077], [420, 1.619262], [2723, 1.496794], [511, 1.445849], [2778, 1.365617]]
FRAME_CROSS__AFTER_WAVE__ARBITRARY_NO_CONNECTOR__THE_PHRASE__NONE	FRAME_CROSS	AFTER_WAVE	ARBITRARY_NO_CONNECTOR	THE_PHRASE	the phrase gravel gravel	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__AFTER_WAVE__ARBITRARY_NO_CONNECTOR__THE_PHRASE__NONE	FRAME_CROSS	AFTER_WAVE	ARBITRARY_NO_CONNECTOR	THE_PHRASE	the phrase gravel gravel	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
FRAME_CROSS__AFTER_WAVE__ARBITRARY_NO_CONNECTOR__THE_PHRASE__NONE	FRAME_CROSS	AFTER_WAVE	ARBITRARY_NO_CONNECTOR	THE_PHRASE	the phrase gravel gravel	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
FRAME_CROSS__AFTER_WAVE__ARBITRARY_NO_CONNECTOR__THE_PHRASE__NONE	FRAME_CROSS	AFTER_WAVE	ARBITRARY_NO_CONNECTOR	THE_PHRASE	the phrase gravel gravel	3	 gravel	34375	0	0	-0.028257	-0.000102	2073	0.489396	[[1888, 1.954223], [1790, 1.605027], [1505, 1.324161], [265, 1.322845], [2140, 1.303542]]
FRAME_CROSS__AFTER_WAVE__ARBITRARY_NO_CONNECTOR__THE_PHRASE__NONE	FRAME_CROSS	AFTER_WAVE	ARBITRARY_NO_CONNECTOR	THE_PHRASE	the phrase gravel gravel	4	 gravel	34375	1	1	-0.086408	-0.000102	2073	0.489396	[[1888, 1.536835], [698, 1.417144], [1854, 1.364651], [1790, 1.158294], [1424, 1.135793]]
FRAME_CROSS__AFTER_WAVE__KNOWN_REPEAT__THEY_SAID__NONE	FRAME_CROSS	AFTER_WAVE	KNOWN_REPEAT	THEY_SAID	they said wave after wave	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__AFTER_WAVE__KNOWN_REPEAT__THEY_SAID__NONE	FRAME_CROSS	AFTER_WAVE	KNOWN_REPEAT	THEY_SAID	they said wave after wave	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
FRAME_CROSS__AFTER_WAVE__KNOWN_REPEAT__THEY_SAID__NONE	FRAME_CROSS	AFTER_WAVE	KNOWN_REPEAT	THEY_SAID	they said wave after wave	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
FRAME_CROSS__AFTER_WAVE__KNOWN_REPEAT__THEY_SAID__NONE	FRAME_CROSS	AFTER_WAVE	KNOWN_REPEAT	THEY_SAID	they said wave after wave	3	 wave	6769	0	0	-0.117601	-0.000102	2256	0.053377	[[1888, 2.036259], [1789, 1.422509], [654, 1.279857], [1534, 1.243244], [1790, 1.159446]]
FRAME_CROSS__AFTER_WAVE__KNOWN_REPEAT__THEY_SAID__NONE	FRAME_CROSS	AFTER_WAVE	KNOWN_REPEAT	THEY_SAID	they said wave after wave	4	 after	706	0	0	-0.042599	-0.000102	419	0.436882	[[419, 2.797751], [1790, 2.155468], [654, 1.553353], [2883, 1.468536], [576, 1.343751]]
FRAME_CROSS__AFTER_WAVE__KNOWN_REPEAT__THEY_SAID__NONE	FRAME_CROSS	AFTER_WAVE	KNOWN_REPEAT	THEY_SAID	they said wave after wave	5	 wave	6769	1	1	3.694825	3.694825	541	0.897073	[[541, 3.694825], [2659, 2.7007], [1738, 2.69098], [2566, 2.647851], [1691, 2.429675]]
FRAME_CROSS__AFTER_WAVE__KNOWN_RELATED__THEY_SAID__NONE	FRAME_CROSS	AFTER_WAVE	KNOWN_RELATED	THEY_SAID	they said wave after tide	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__AFTER_WAVE__KNOWN_RELATED__THEY_SAID__NONE	FRAME_CROSS	AFTER_WAVE	KNOWN_RELATED	THEY_SAID	they said wave after tide	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
FRAME_CROSS__AFTER_WAVE__KNOWN_RELATED__THEY_SAID__NONE	FRAME_CROSS	AFTER_WAVE	KNOWN_RELATED	THEY_SAID	they said wave after tide	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
FRAME_CROSS__AFTER_WAVE__KNOWN_RELATED__THEY_SAID__NONE	FRAME_CROSS	AFTER_WAVE	KNOWN_RELATED	THEY_SAID	they said wave after tide	3	 wave	6769	0	0	-0.117601	-0.000102	2256	0.053377	[[1888, 2.036259], [1789, 1.422509], [654, 1.279857], [1534, 1.243244], [1790, 1.159446]]
FRAME_CROSS__AFTER_WAVE__KNOWN_RELATED__THEY_SAID__NONE	FRAME_CROSS	AFTER_WAVE	KNOWN_RELATED	THEY_SAID	they said wave after tide	4	 after	706	0	0	-0.042599	-0.000102	419	0.436882	[[419, 2.797751], [1790, 2.155468], [654, 1.553353], [2883, 1.468536], [576, 1.343751]]
FRAME_CROSS__AFTER_WAVE__KNOWN_RELATED__THEY_SAID__NONE	FRAME_CROSS	AFTER_WAVE	KNOWN_RELATED	THEY_SAID	they said wave after tide	5	 tide	20013	1	1	1.594623	1.594623	419	0.436882	[[1888, 1.73439], [1790, 1.645108], [541, 1.594623], [1893, 1.571182], [2207, 1.456048]]
FRAME_CROSS__AFTER_WAVE__KNOWN_ARBITRARY__THEY_SAID__NONE	FRAME_CROSS	AFTER_WAVE	KNOWN_ARBITRARY	THEY_SAID	they said wave after window	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__AFTER_WAVE__KNOWN_ARBITRARY__THEY_SAID__NONE	FRAME_CROSS	AFTER_WAVE	KNOWN_ARBITRARY	THEY_SAID	they said wave after window	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
FRAME_CROSS__AFTER_WAVE__KNOWN_ARBITRARY__THEY_SAID__NONE	FRAME_CROSS	AFTER_WAVE	KNOWN_ARBITRARY	THEY_SAID	they said wave after window	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
FRAME_CROSS__AFTER_WAVE__KNOWN_ARBITRARY__THEY_SAID__NONE	FRAME_CROSS	AFTER_WAVE	KNOWN_ARBITRARY	THEY_SAID	they said wave after window	3	 wave	6769	0	0	-0.117601	-0.000102	2256	0.053377	[[1888, 2.036259], [1789, 1.422509], [654, 1.279857], [1534, 1.243244], [1790, 1.159446]]
FRAME_CROSS__AFTER_WAVE__KNOWN_ARBITRARY__THEY_SAID__NONE	FRAME_CROSS	AFTER_WAVE	KNOWN_ARBITRARY	THEY_SAID	they said wave after window	4	 after	706	0	0	-0.042599	-0.000102	419	0.436882	[[419, 2.797751], [1790, 2.155468], [654, 1.553353], [2883, 1.468536], [576, 1.343751]]
FRAME_CROSS__AFTER_WAVE__KNOWN_ARBITRARY__THEY_SAID__NONE	FRAME_CROSS	AFTER_WAVE	KNOWN_ARBITRARY	THEY_SAID	they said wave after window	5	 window	4324	1	1	0.162928	0.162928	419	0.217574	[[1790, 2.580177], [1888, 2.366317], [2167, 1.753975], [1056, 1.175287], [1893, 1.113275]]
FRAME_CROSS__AFTER_WAVE__ARBITRARY_KNOWN__THEY_SAID__NONE	FRAME_CROSS	AFTER_WAVE	ARBITRARY_KNOWN	THEY_SAID	they said gravel after wave	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__AFTER_WAVE__ARBITRARY_KNOWN__THEY_SAID__NONE	FRAME_CROSS	AFTER_WAVE	ARBITRARY_KNOWN	THEY_SAID	they said gravel after wave	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
FRAME_CROSS__AFTER_WAVE__ARBITRARY_KNOWN__THEY_SAID__NONE	FRAME_CROSS	AFTER_WAVE	ARBITRARY_KNOWN	THEY_SAID	they said gravel after wave	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
FRAME_CROSS__AFTER_WAVE__ARBITRARY_KNOWN__THEY_SAID__NONE	FRAME_CROSS	AFTER_WAVE	ARBITRARY_KNOWN	THEY_SAID	they said gravel after wave	3	 gravel	34375	0	0	-0.035595	-0.000102	2256	0.053377	[[698, 2.264631], [1888, 2.223835], [1790, 1.694361], [2297, 1.120672], [654, 1.098406]]
FRAME_CROSS__AFTER_WAVE__ARBITRARY_KNOWN__THEY_SAID__NONE	FRAME_CROSS	AFTER_WAVE	ARBITRARY_KNOWN	THEY_SAID	they said gravel after wave	4	 after	706	0	0	-0.007959	-0.000102	2256	0.053377	[[1790, 1.642745], [576, 1.580779], [2883, 1.564528], [1888, 1.521631], [92, 1.509688]]
FRAME_CROSS__AFTER_WAVE__ARBITRARY_KNOWN__THEY_SAID__NONE	FRAME_CROSS	AFTER_WAVE	ARBITRARY_KNOWN	THEY_SAID	they said gravel after wave	5	 wave	6769	1	1	-0.169729	-0.000102	2256	0.053377	[[1888, 1.998855], [1790, 1.692504], [654, 1.230152], [1789, 1.153689], [2201, 0.995641]]
FRAME_CROSS__AFTER_WAVE__ARBITRARY_REPEAT__THEY_SAID__NONE	FRAME_CROSS	AFTER_WAVE	ARBITRARY_REPEAT	THEY_SAID	they said gravel after gravel	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__AFTER_WAVE__ARBITRARY_REPEAT__THEY_SAID__NONE	FRAME_CROSS	AFTER_WAVE	ARBITRARY_REPEAT	THEY_SAID	they said gravel after gravel	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
FRAME_CROSS__AFTER_WAVE__ARBITRARY_REPEAT__THEY_SAID__NONE	FRAME_CROSS	AFTER_WAVE	ARBITRARY_REPEAT	THEY_SAID	they said gravel after gravel	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
FRAME_CROSS__AFTER_WAVE__ARBITRARY_REPEAT__THEY_SAID__NONE	FRAME_CROSS	AFTER_WAVE	ARBITRARY_REPEAT	THEY_SAID	they said gravel after gravel	3	 gravel	34375	0	0	-0.035595	-0.000102	2256	0.053377	[[698, 2.264631], [1888, 2.223835], [1790, 1.694361], [2297, 1.120672], [654, 1.098406]]
FRAME_CROSS__AFTER_WAVE__ARBITRARY_REPEAT__THEY_SAID__NONE	FRAME_CROSS	AFTER_WAVE	ARBITRARY_REPEAT	THEY_SAID	they said gravel after gravel	4	 after	706	0	0	-0.007959	-0.000102	2256	0.053377	[[1790, 1.642745], [576, 1.580779], [2883, 1.564528], [1888, 1.521631], [92, 1.509688]]
FRAME_CROSS__AFTER_WAVE__ARBITRARY_REPEAT__THEY_SAID__NONE	FRAME_CROSS	AFTER_WAVE	ARBITRARY_REPEAT	THEY_SAID	they said gravel after gravel	5	 gravel	34375	1	1	1.21335	1.21335	2566	0.103308	[[2566, 2.464178], [1738, 2.120302], [698, 2.119036], [2723, 1.918571], [2604, 1.565728]]
FRAME_CROSS__AFTER_WAVE__ARBITRARY_DISTINCT__THEY_SAID__NONE	FRAME_CROSS	AFTER_WAVE	ARBITRARY_DISTINCT	THEY_SAID	they said gravel after window	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__AFTER_WAVE__ARBITRARY_DISTINCT__THEY_SAID__NONE	FRAME_CROSS	AFTER_WAVE	ARBITRARY_DISTINCT	THEY_SAID	they said gravel after window	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
FRAME_CROSS__AFTER_WAVE__ARBITRARY_DISTINCT__THEY_SAID__NONE	FRAME_CROSS	AFTER_WAVE	ARBITRARY_DISTINCT	THEY_SAID	they said gravel after window	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
FRAME_CROSS__AFTER_WAVE__ARBITRARY_DISTINCT__THEY_SAID__NONE	FRAME_CROSS	AFTER_WAVE	ARBITRARY_DISTINCT	THEY_SAID	they said gravel after window	3	 gravel	34375	0	0	-0.035595	-0.000102	2256	0.053377	[[698, 2.264631], [1888, 2.223835], [1790, 1.694361], [2297, 1.120672], [654, 1.098406]]
FRAME_CROSS__AFTER_WAVE__ARBITRARY_DISTINCT__THEY_SAID__NONE	FRAME_CROSS	AFTER_WAVE	ARBITRARY_DISTINCT	THEY_SAID	they said gravel after window	4	 after	706	0	0	-0.007959	-0.000102	2256	0.053377	[[1790, 1.642745], [576, 1.580779], [2883, 1.564528], [1888, 1.521631], [92, 1.509688]]
FRAME_CROSS__AFTER_WAVE__ARBITRARY_DISTINCT__THEY_SAID__NONE	FRAME_CROSS	AFTER_WAVE	ARBITRARY_DISTINCT	THEY_SAID	they said gravel after window	5	 window	4324	1	1	0.167326	0.167326	1790	0.233763	[[1790, 2.594633], [1888, 2.291376], [2167, 1.844894], [1893, 1.132651], [2220, 0.965245]]
FRAME_CROSS__AFTER_WAVE__KNOWN_NO_CONNECTOR__THEY_SAID__NONE	FRAME_CROSS	AFTER_WAVE	KNOWN_NO_CONNECTOR	THEY_SAID	they said wave wave	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__AFTER_WAVE__KNOWN_NO_CONNECTOR__THEY_SAID__NONE	FRAME_CROSS	AFTER_WAVE	KNOWN_NO_CONNECTOR	THEY_SAID	they said wave wave	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
FRAME_CROSS__AFTER_WAVE__KNOWN_NO_CONNECTOR__THEY_SAID__NONE	FRAME_CROSS	AFTER_WAVE	KNOWN_NO_CONNECTOR	THEY_SAID	they said wave wave	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
FRAME_CROSS__AFTER_WAVE__KNOWN_NO_CONNECTOR__THEY_SAID__NONE	FRAME_CROSS	AFTER_WAVE	KNOWN_NO_CONNECTOR	THEY_SAID	they said wave wave	3	 wave	6769	0	0	-0.117601	-0.000102	2256	0.053377	[[1888, 2.036259], [1789, 1.422509], [654, 1.279857], [1534, 1.243244], [1790, 1.159446]]
