# generated_utc	2026-08-14T18:12:44+00:00
# script	probe_v9.py
# python	3.11.15
# torch	2.9.0+cu128
# transformers	4.57.1
# device	cuda:0
# gpu	NVIDIA GeForce RTX 5060 Laptop GPU
# revision	607a30d783dfa663caf39e06633721c8d4cfcd7e
# layer	5
# tf32_matmul	False
# tf32_cudnn	False
# theta_sha256	113687a222f8cf98039222c27b39aaf716493e5e8c1db94ea4e6544e0814088c
# n_rows	566
route_id	target_neuron	source_index	method	found	string	source_start	source_end	source_span_n_tok	realised_n_tok	dest	target_wins	target_peak	target_peakpos	target_peak_token	target_peak_drift	best_other	best_other_peak	signed_target_margin	reported_delta	runner_up	roundtrip_stable	realised_token_ids	word_right_source_end	pareto_index	pareto_size
J5-541-047	541	47	PARETO	1	, till close flanking him on both sides, Stubb answered Flask with lance for lance; and thus round and round	12	38	26	26	541	1	4.109786	26	 round	-0.095839	2292	3.350483	0.759303	0.759303	2292	1	[11, 10597, 1969, 781, 15230, 683, 319, 1111, 5389, 11, 520, 33670, 9373, 46947, 351, 300, 590, 329, 300, 590, 26, 290, 4145, 2835, 290, 2835]		9	12
J5-541-047	541	47	PARETO	1	 their lines, till close flanking him on both sides, Stubb answered Flask with lance for lance; and thus round and round	10	38	28	28	541	1	4.025463	28	 round	-0.180162	2292	3.196989	0.828474	0.828474	2292	1	[511, 3951, 11, 10597, 1969, 781, 15230, 683, 319, 1111, 5389, 11, 520, 33670, 9373, 46947, 351, 300, 590, 329, 300, 590, 26, 290, 4145, 2835, 290, 2835]		10	12
J5-541-047	541	47	PARETO	1	 hauled more and more upon their lines, till close flanking him on both sides, Stubb answered Flask with lance for lance; and thus round and round	5	38	33	33	541	1	4.24384	33	 round	0.038215	2292	3.391984	0.851856	0.851856	2292	1	[43423, 517, 290, 517, 2402, 511, 3951, 11, 10597, 1969, 781, 15230, 683, 319, 1111, 5389, 11, 520, 33670, 9373, 46947, 351, 300, 590, 329, 300, 590, 26, 290, 4145, 2835, 290, 2835]		11	12
J5-541-047	541	47	PARETO	1	 they hauled more and more upon their lines, till close flanking him on both sides, Stubb answered Flask with lance for lance; and thus round and round	4	38	34	34	541	1	4.237759	34	 round	0.032134	2292	3.362384	0.875375	0.875375	2292	1	[484, 43423, 517, 290, 517, 2402, 511, 3951, 11, 10597, 1969, 781, 15230, 683, 319, 1111, 5389, 11, 520, 33670, 9373, 46947, 351, 300, 590, 329, 300, 590, 26, 290, 4145, 2835, 290, 2835]		12	12
J5-541-048	541	48	PREFIX	1	Human or animal	0	3	3	3	541	1	3.373327	3	 animal	1e-06	2659	3.325373	0.047954	0.047954	2659	1	[20490, 393, 5044]			
J5-541-048	541	48	TOKEN_MIN	1	Human or animal	0	3	3	3	541	1	3.373327	3	 animal	1e-06	2659	3.325373	0.047954	0.047954	2659	1	[20490, 393, 5044]			
J5-541-048	541	48	WORD_ANCHORED	1	Human or animal	0	3	3	3	541	1	3.373327	3	 animal	1e-06	2659	3.325373	0.047954	0.047954	2659	1	[20490, 393, 5044]	3		
J5-541-048	541	48	MARGIN_MAX	1	Human or animal	0	3	3	3	541	1	3.373327	3	 animal	1e-06	2659	3.325373	0.047954	0.047954	2659	1	[20490, 393, 5044]			
J5-541-048	541	48	PARETO	1	Human or animal	0	3	3	3	541	1	3.373327	3	 animal	1e-06	2659	3.325373	0.047954	0.047954	2659	1	[20490, 393, 5044]		1	1
J5-541-049	541	49	PREFIX	1	see the suds he makes!” cried Flask, dancing up and down	0	16	16	16	541	1	4.93359	16	 down	4e-06	2659	3.675446	1.258145	1.258145	2659	1	[3826, 262, 424, 9310, 339, 1838, 0, 447, 251, 16896, 46947, 11, 15360, 510, 290, 866]			
J5-541-049	541	49	TOKEN_MIN	1	 up and down	13	16	3	3	541	1	4.184616	3	 down	-0.74897	1790	3.028116	1.1565	1.1565	1790	1	[510, 290, 866]			
J5-541-049	541	49	WORD_ANCHORED	1	 up and down	13	16	3	3	541	1	4.184612	3	 down	-0.748974	1790	3.028115	1.156497	1.156497	1790	1	[510, 290, 866]	16		
J5-541-049	541	49	MARGIN_MAX	1	 suds he makes!” cried Flask, dancing up and down	2	16	14	14	541	1	4.705453	14	 down	-0.228133	2659	3.421911	1.283543	1.283543	2659	1	[424, 9310, 339, 1838, 0, 447, 251, 16896, 46947, 11, 15360, 510, 290, 866]			
J5-541-049	541	49	PARETO	1	 up and down	13	16	3	3	541	1	4.184616	3	 down	-0.74897	1790	3.028116	1.1565	1.1565	1790	1	[510, 290, 866]		1	4
J5-541-049	541	49	PARETO	1	 makes!” cried Flask, dancing up and down	5	16	11	11	541	1	4.574782	11	 down	-0.358804	2659	3.356354	1.218428	1.218428	2659	1	[1838, 0, 447, 251, 16896, 46947, 11, 15360, 510, 290, 866]		2	4
J5-541-049	541	49	PARETO	1	ds he makes!” cried Flask, dancing up and down	3	16	13	13	541	1	4.624713	13	 down	-0.308873	2659	3.400054	1.224659	1.224659	2659	1	[9310, 339, 1838, 0, 447, 251, 16896, 46947, 11, 15360, 510, 290, 866]		3	4
J5-541-049	541	49	PARETO	1	 suds he makes!” cried Flask, dancing up and down	2	16	14	14	541	1	4.705453	14	 down	-0.228133	2659	3.421911	1.283543	1.283543	2659	1	[424, 9310, 339, 1838, 0, 447, 251, 16896, 46947, 11, 15360, 510, 290, 866]		4	4
J5-541-050	541	50	PREFIX	1	And so, through all the thick mists of the dim doubts in my mind, divine intuitions now and then	0	23	23	23	541	1	4.05603	23	 then	1.2e-05	2898	3.018425	1.037604	1.037604	2898	1	[1870, 523, 11, 832, 477, 262, 6546, 285, 1023, 286, 262, 5391, 17188, 287, 616, 2000, 11, 11871, 14605, 1756, 783, 290, 788]			
J5-541-050	541	50	TOKEN_MIN	1	 now and then	20	23	3	3	541	1	3.729739	3	 then	-0.326279	1888	3.160015	0.569724	0.569724	1888	1	[783, 290, 788]			
J5-541-050	541	50	WORD_ANCHORED	1	 now and then	20	23	3	3	541	1	3.729742	3	 then	-0.326276	1888	3.160015	0.569727	0.569727	1888	1	[783, 290, 788]	23		
J5-541-050	541	50	MARGIN_MAX	1	, divine intuitions now and then	16	23	7	7	541	1	4.84914	7	 then	0.793122	1888	2.875298	1.973842	1.973842	1888	1	[11, 11871, 14605, 1756, 783, 290, 788]			
J5-541-050	541	50	PARETO	1	 now and then	20	23	3	3	541	1	3.729739	3	 then	-0.326279	1888	3.160015	0.569724	0.569724	1888	1	[783, 290, 788]		1	3
J5-541-050	541	50	PARETO	1	itions now and then	19	23	4	4	541	1	4.105813	4	 then	0.049795	1888	2.982858	1.122955	1.122955	1888	1	[1756, 783, 290, 788]		2	3
J5-541-050	541	50	PARETO	1	, divine intuitions now and then	16	23	7	7	541	1	4.84914	7	 then	0.793122	1888	2.875298	1.973842	1.973842	1888	1	[11, 11871, 14605, 1756, 783, 290, 788]		3	3
J5-541-051	541	51	PREFIX	1	The most direful blow from the elephant’s trunk were as the playful tap of a fan, compared with the measureless crush and crash of the sperm whale’s ponderous flukes, which in repeated instances have one after the other	0	50	50	50	541	1	3.91497	50	 other	-4e-06	8	3.324476	0.590494	0.590494	8	1	[464, 749, 19958, 913, 6611, 422, 262, 20950, 447, 247, 82, 21427, 547, 355, 262, 34264, 9814, 286, 257, 4336, 11, 3688, 351, 262, 3953, 1203, 19813, 290, 7014, 286, 262, 19311, 22206, 447, 247, 82, 37375, 516, 781, 31469, 11, 543, 287, 5100, 10245, 423, 530, 706, 262, 584]			
J5-541-051	541	51	TOKEN_MIN	1	 one after the other	46	50	4	4	541	1	3.944804	4	 other	0.02983	1888	3.443679	0.501125	0.501125	1888	1	[530, 706, 262, 584]			
J5-541-051	541	51	WORD_ANCHORED	1	 one after the other	46	50	4	4	541	1	3.944802	4	 other	0.029828	1888	3.443679	0.501123	0.501123	1888	1	[530, 706, 262, 584]	50		
J5-541-051	541	51	MARGIN_MAX	1	s ponderous flukes, which in repeated instances have one after the other	35	50	15	15	541	1	4.439581	15	 other	0.524607	2286	3.026114	1.413468	1.413468	2286	1	[82, 37375, 516, 781, 31469, 11, 543, 287, 5100, 10245, 423, 530, 706, 262, 584]			
J5-541-051	541	51	PARETO	1	 one after the other	46	50	4	4	541	1	3.944804	4	 other	0.02983	1888	3.443679	0.501125	0.501125	1888	1	[530, 706, 262, 584]		1	8
J5-541-051	541	51	PARETO	1	 have one after the other	45	50	5	5	541	1	4.019855	5	 other	0.104881	1888	3.144885	0.874969	0.874969	1888	1	[423, 530, 706, 262, 584]		2	8
J5-541-051	541	51	PARETO	1	 instances have one after the other	44	50	6	6	541	1	3.863537	6	 other	-0.051437	1888	2.732432	1.131105	1.131105	1888	1	[10245, 423, 530, 706, 262, 584]		3	8
J5-541-051	541	51	PARETO	1	, which in repeated instances have one after the other	40	50	10	10	541	1	3.879299	10	 other	-0.035675	1790	2.68951	1.189789	1.189789	1790	1	[11, 543, 287, 5100, 10245, 423, 530, 706, 262, 584]		4	8
J5-541-051	541	51	PARETO	1	ukes, which in repeated instances have one after the other	39	50	11	11	541	1	4.100464	11	 other	0.18549	1888	2.788506	1.311958	1.311958	1888	1	[31469, 11, 543, 287, 5100, 10245, 423, 530, 706, 262, 584]		5	8
J5-541-051	541	51	PARETO	1	ous flukes, which in repeated instances have one after the other	37	50	13	13	541	1	4.190081	13	 other	0.275107	2286	2.838015	1.352067	1.352067	2286	1	[516, 781, 31469, 11, 543, 287, 5100, 10245, 423, 530, 706, 262, 584]		6	8
J5-541-051	541	51	PARETO	1	 ponderous flukes, which in repeated instances have one after the other	36	50	14	14	541	1	4.47257	14	 other	0.557596	2286	3.090481	1.382089	1.382089	2286	1	[37375, 516, 781, 31469, 11, 543, 287, 5100, 10245, 423, 530, 706, 262, 584]		7	8
J5-541-051	541	51	PARETO	1	s ponderous flukes, which in repeated instances have one after the other	35	50	15	15	541	1	4.439581	15	 other	0.524607	2286	3.026114	1.413468	1.413468	2286	1	[82, 37375, 516, 781, 31469, 11, 543, 287, 5100, 10245, 423, 530, 706, 262, 584]		8	8
J5-541-052	541	52	PREFIX	1	With a fair, fresh wind, the Pequod was now drawing nigh to these straits; Ahab purposing to pass through them into the Javan sea, and thence, cruising northwards, over waters known to be frequented here and there	0	52	52	52	541	1	3.696309	52	 there	1e-06	2874	3.452056	0.244253	0.244253	2874	1	[3152, 257, 3148, 11, 4713, 2344, 11, 262, 2631, 421, 375, 373, 783, 8263, 299, 394, 284, 777, 3534, 896, 26, 317, 5976, 1308, 32927, 284, 1208, 832, 606, 656, 262, 449, 12421, 5417, 11, 290, 41952, 11, 44339, 5093, 2017, 11, 625, 10150, 1900, 284, 307, 3593, 4714, 994, 290, 612]			
J5-541-052	541	52	TOKEN_MIN	1	 here and there	49	52	3	3	541	1	3.824303	3	 there	0.127995	464	2.896077	0.928226	0.928226	464	1	[994, 290, 612]			
J5-541-052	541	52	WORD_ANCHORED	1	 here and there	49	52	3	3	541	1	3.824304	3	 there	0.127996	464	2.896076	0.928229	0.928229	464	1	[994, 290, 612]	52		
J5-541-052	541	52	MARGIN_MAX	1	 here and there	49	52	3	3	541	1	3.824303	3	 there	0.127995	464	2.896077	0.928226	0.928226	464	1	[994, 290, 612]			
J5-541-052	541	52	PARETO	1	 here and there	49	52	3	3	541	1	3.824303	3	 there	0.127995	464	2.896077	0.928226	0.928226	464	1	[994, 290, 612]		1	1
J5-541-053	541	53	PREFIX	1	And still in the distracted distance we beheld the tumults of the outer concentric circles, and saw successive pods of whales, eight or ten in each, swiftly going round and round, like multiplied spans of horses in a ring; and so closely shoulder to shoulder	0	53	53	53	541	1	3.823315	53	 shoulder	6e-06	2659	3.574644	0.248671	0.248671	2659	1	[1870, 991, 287, 262, 22943, 5253, 356, 307, 10217, 262, 11814, 8376, 286, 262, 12076, 5280, 1173, 13332, 11, 290, 2497, 25175, 37185, 286, 24635, 11, 3624, 393, 3478, 287, 1123, 11, 23994, 1016, 2835, 290, 2835, 11, 588, 33096, 32727, 286, 14260, 287, 257, 5858, 26, 290, 523, 7173, 8163, 284, 8163]			
J5-541-053	541	53	TOKEN_MIN	1	 shoulder to shoulder	50	53	3	3	541	1	4.07976	3	 shoulder	0.256451	1790	3.611858	0.467901	0.467901	1790	1	[8163, 284, 8163]			
J5-541-053	541	53	WORD_ANCHORED	1	 shoulder to shoulder	50	53	3	3	541	1	4.079758	3	 shoulder	0.256449	1790	3.611861	0.467897	0.467897	1790	1	[8163, 284, 8163]	53		
J5-541-053	541	53	MARGIN_MAX	1	 closely shoulder to shoulder	49	53	4	4	541	1	4.354085	4	 shoulder	0.530776	2659	3.634887	0.719198	0.719198	2659	1	[7173, 8163, 284, 8163]			
J5-541-053	541	53	PARETO	1	 shoulder to shoulder	50	53	3	3	541	1	4.07976	3	 shoulder	0.256451	1790	3.611858	0.467901	0.467901	1790	1	[8163, 284, 8163]		1	2
J5-541-053	541	53	PARETO	1	 closely shoulder to shoulder	49	53	4	4	541	1	4.354085	4	 shoulder	0.530776	2659	3.634887	0.719198	0.719198	2659	1	[7173, 8163, 284, 8163]		2	2
J5-541-054	541	54	PREFIX	1	I mention this circumstance, because, as if the cows and calves had been purposely locked up in this innermost fold; and as if the wide extent of the herd had hitherto prevented them from learning the precise cause of its stopping; or, possibly, being so young, unsophisticated, and every way innocent and inexperienced; however it may have been, these smaller whales—now and then	0	79	79	79	541	1	3.59908	79	 then	9e-06	664	3.531349	0.067731	0.067731	664	1	[40, 3068, 428, 25179, 11, 780, 11, 355, 611, 262, 22575, 290, 45889, 550, 587, 39033, 8970, 510, 287, 428, 8434, 1712, 5591, 26, 290, 355, 611, 262, 3094, 6287, 286, 262, 27638, 550, 45053, 13351, 606, 422, 4673, 262, 7141, 2728, 286, 663, 12225, 26, 393, 11, 5457, 11, 852, 523, 1862, 11, 5576, 2522, 2569, 515, 11, 290, 790, 835, 10218, 290, 38003, 26, 2158, 340, 743, 423, 587, 11, 777, 4833, 24635, 960, 2197, 290, 788]			
J5-541-054	541	54	TOKEN_MIN	1	now and then	76	79	3	3	541	1	3.322906	3	 then	-0.276165	1888	2.696291	0.626615	0.626615	1888	1	[2197, 290, 788]			
J5-541-054	541	54	WORD_ANCHORED	1	now and then	76	79	3	3	541	1	3.322902	3	 then	-0.276169	1888	2.696291	0.626611	0.626611	1888	1	[2197, 290, 788]	79		
J5-541-054	541	54	MARGIN_MAX	1	now and then	76	79	3	3	541	1	3.322906	3	 then	-0.276165	1888	2.696291	0.626615	0.626615	1888	1	[2197, 290, 788]			
J5-541-054	541	54	PARETO	1	now and then	76	79	3	3	541	1	3.322906	3	 then	-0.276165	1888	2.696291	0.626615	0.626615	1888	1	[2197, 290, 788]		1	1
J5-541-055	541	55	PREFIX	1	But the sight of the enraged drugged whales now and then	0	12	12	12	541	1	3.708693	12	 then	-1e-06	2874	3.067137	0.641556	0.641556	2874	1	[1537, 262, 6504, 286, 262, 37530, 288, 21901, 24635, 783, 290, 788]			
J5-541-055	541	55	TOKEN_MIN	1	 now and then	9	12	3	3	541	1	3.729731	3	 then	0.021037	1888	3.160016	0.569715	0.569715	1888	1	[783, 290, 788]			
J5-541-055	541	55	WORD_ANCHORED	1	 now and then	9	12	3	3	541	1	3.729731	3	 then	0.021037	1888	3.160016	0.569715	0.569715	1888	1	[783, 290, 788]	12		
J5-541-055	541	55	MARGIN_MAX	1	 the enraged drugged whales now and then	4	12	8	8	541	1	3.977369	8	 then	0.268675	1888	3.285954	0.691415	0.691415	1888	1	[262, 37530, 288, 21901, 24635, 783, 290, 788]			
J5-541-055	541	55	PARETO	1	 now and then	9	12	3	3	541	1	3.729731	3	 then	0.021037	1888	3.160016	0.569715	0.569715	1888	1	[783, 290, 788]		1	2
J5-541-055	541	55	PARETO	1	 the enraged drugged whales now and then	4	12	8	8	541	1	3.977369	8	 then	0.268675	1888	3.285954	0.691415	0.691415	1888	1	[262, 37530, 288, 21901, 24635, 783, 290, 788]		2	2
J5-541-056	541	56	PREFIX	1	By the time they have lounged up and down	0	11	11	11	541	1	3.825543	11	 down	3e-06	971	3.029816	0.795727	0.795727	971	1	[3886, 262, 640, 484, 423, 21081, 782, 276, 510, 290, 866]			
J5-541-056	541	56	TOKEN_MIN	1	 up and down	8	11	3	3	541	1	4.184619	3	 down	0.359079	1790	3.028117	1.156502	1.156502	1790	1	[510, 290, 866]			
J5-541-056	541	56	WORD_ANCHORED	1	 up and down	8	11	3	3	541	1	4.184618	3	 down	0.359078	1790	3.028114	1.156503	1.156503	1790	1	[510, 290, 866]	11		
J5-541-056	541	56	MARGIN_MAX	1	 up and down	8	11	3	3	541	1	4.184619	3	 down	0.359079	1790	3.028117	1.156502	1.156502	1790	1	[510, 290, 866]			
J5-541-056	541	56	PARETO	1	 up and down	8	11	3	3	541	1	4.184619	3	 down	0.359079	1790	3.028117	1.156502	1.156502	1790	1	[510, 290, 866]		1	1
J5-541-057	541	57	PREFIX	1	Another point of difference between the male and female	0	9	9	9	541	1	4.024242	9	 female	1e-06	1642	3.769643	0.254599	0.254599	1642	1	[6610, 966, 286, 3580, 1022, 262, 4257, 290, 4048]			
J5-541-057	541	57	TOKEN_MIN	1	 male and female	6	9	3	3	541	1	4.572989	3	 female	0.548748	2659	3.477324	1.095666	1.095666	2659	1	[4257, 290, 4048]			
J5-541-057	541	57	WORD_ANCHORED	1	 male and female	6	9	3	3	541	1	4.572989	3	 female	0.548748	2659	3.477324	1.095666	1.095666	2659	1	[4257, 290, 4048]	9		
J5-541-057	541	57	MARGIN_MAX	1	 between the male and female	4	9	5	5	541	1	4.345935	5	 female	0.321694	1888	3.247041	1.098894	1.098894	1888	1	[1022, 262, 4257, 290, 4048]			
J5-541-057	541	57	PARETO	1	 male and female	6	9	3	3	541	1	4.572989	3	 female	0.548748	2659	3.477324	1.095666	1.095666	2659	1	[4257, 290, 4048]		1	2
J5-541-057	541	57	PARETO	1	 between the male and female	4	9	5	5	541	1	4.345935	5	 female	0.321694	1888	3.247041	1.098894	1.098894	1888	1	[1022, 262, 4257, 290, 4048]		2	2
J5-541-058	541	58	PREFIX	1	Drawing across her bow, he perceived that in accordance with the fanciful French taste, the upper part of her stem-piece was carved in the likeness of a huge drooping stalk, was painted green, and for thorns had copper spikes projecting from it here and there	0	55	55	55	541	1	3.974777	55	 there	1e-06	1094	3.621744	0.353034	0.353034	1094	1	[25302, 278, 1973, 607, 9563, 11, 339, 11067, 326, 287, 10213, 351, 262, 39980, 4135, 4141, 6938, 11, 262, 6727, 636, 286, 607, 10717, 12, 12239, 373, 23470, 287, 262, 35674, 286, 257, 3236, 3102, 15816, 31297, 11, 373, 13055, 4077, 11, 290, 329, 294, 19942, 550, 15317, 27198, 37298, 422, 340, 994, 290, 612]			
J5-541-058	541	58	TOKEN_MIN	1	 here and there	52	55	3	3	541	1	3.824303	3	 there	-0.150473	464	2.896077	0.928226	0.928226	464	1	[994, 290, 612]			
J5-541-058	541	58	WORD_ANCHORED	1	 here and there	52	55	3	3	541	1	3.824304	3	 there	-0.150472	464	2.896076	0.928229	0.928229	464	1	[994, 290, 612]	55		
J5-541-058	541	58	MARGIN_MAX	1	, and for thorns had copper spikes projecting from it here and there	41	55	14	14	541	1	3.879098	14	 there	-0.095678	2874	2.711819	1.167279	1.167279	2874	1	[11, 290, 329, 294, 19942, 550, 15317, 27198, 37298, 422, 340, 994, 290, 612]			
J5-541-058	541	58	PARETO	1	 here and there	52	55	3	3	541	1	3.824303	3	 there	-0.150473	464	2.896077	0.928226	0.928226	464	1	[994, 290, 612]		1	3
J5-541-058	541	58	PARETO	1	orns had copper spikes projecting from it here and there	45	55	10	10	541	1	3.719563	10	 there	-0.255213	1888	2.765154	0.954409	0.954409	1888	1	[19942, 550, 15317, 27198, 37298, 422, 340, 994, 290, 612]		2	3
J5-541-058	541	58	PARETO	1	, and for thorns had copper spikes projecting from it here and there	41	55	14	14	541	1	3.879098	14	 there	-0.095678	2874	2.711819	1.167279	1.167279	2874	1	[11, 290, 329, 294, 19942, 550, 15317, 27198, 37298, 422, 340, 994, 290, 612]		3	3
J5-541-059	541	59	PREFIX	1	Now and then	0	3	3	3	541	1	3.162109	3	 then	4e-06	1888	2.582636	0.579473	0.579473	1888	1	[3844, 290, 788]			
J5-541-059	541	59	TOKEN_MIN	1	Now and then	0	3	3	3	541	1	3.162109	3	 then	4e-06	1888	2.582636	0.579473	0.579473	1888	1	[3844, 290, 788]			
J5-541-059	541	59	WORD_ANCHORED	1	Now and then	0	3	3	3	541	1	3.162109	3	 then	4e-06	1888	2.582636	0.579473	0.579473	1888	1	[3844, 290, 788]	3		
J5-541-059	541	59	MARGIN_MAX	1	Now and then	0	3	3	3	541	1	3.162109	3	 then	4e-06	1888	2.582636	0.579473	0.579473	1888	1	[3844, 290, 788]			
J5-541-059	541	59	PARETO	1	Now and then	0	3	3	3	541	1	3.162109	3	 then	4e-06	1888	2.582636	0.579473	0.579473	1888	1	[3844, 290, 788]		1	1
J5-541-060	541	60	PREFIX	1	Bobbing up and down	0	5	5	5	541	1	3.927153	5	 down	0.0	1888	2.96049	0.966663	0.966663	1888	1	[18861, 4623, 510, 290, 866]			
J5-541-060	541	60	TOKEN_MIN	1	 up and down	2	5	3	3	541	1	4.184617	3	 down	0.257464	1790	3.028114	1.156503	1.156503	1790	1	[510, 290, 866]			
J5-541-060	541	60	WORD_ANCHORED	1	 up and down	2	5	3	3	541	1	4.184617	3	 down	0.257464	1790	3.028114	1.156503	1.156503	1790	1	[510, 290, 866]	5		
J5-541-060	541	60	MARGIN_MAX	1	 up and down	2	5	3	3	541	1	4.184617	3	 down	0.257464	1790	3.028114	1.156503	1.156503	1790	1	[510, 290, 866]			
J5-541-060	541	60	PARETO	1	 up and down	2	5	3	3	541	1	4.184617	3	 down	0.257464	1790	3.028114	1.156503	1.156503	1790	1	[510, 290, 866]		1	1
J5-541-061	541	61	PREFIX	1	It had cooled and crystallized to such a degree, that when, with several others, I sat down before a large Constantine’s bath of it, I found it strangely concreted into lumps, here and there	0	46	46	46	541	1	3.638885	46	 there	2e-06	2659	3.19752	0.441364	0.441364	2659	1	[1026, 550, 32162, 290, 31578, 1143, 284, 884, 257, 4922, 11, 326, 618, 11, 351, 1811, 1854, 11, 314, 3332, 866, 878, 257, 1588, 44665, 447, 247, 82, 7837, 286, 340, 11, 314, 1043, 340, 29381, 1673, 1186, 276, 656, 300, 8142, 11, 994, 290, 612]			
J5-541-061	541	61	TOKEN_MIN	1	 here and there	43	46	3	3	541	1	3.824304	3	 there	0.185421	464	2.896076	0.928229	0.928229	464	1	[994, 290, 612]			
J5-541-061	541	61	WORD_ANCHORED	1	 here and there	43	46	3	3	541	1	3.824304	3	 there	0.185421	464	2.896076	0.928229	0.928229	464	1	[994, 290, 612]	46		
J5-541-061	541	61	MARGIN_MAX	1	, here and there	42	46	4	4	541	1	4.193983	4	 there	0.5551	2753	2.903781	1.290201	1.290201	2753	1	[11, 994, 290, 612]			
J5-541-061	541	61	PARETO	1	 here and there	43	46	3	3	541	1	3.824304	3	 there	0.185421	464	2.896076	0.928229	0.928229	464	1	[994, 290, 612]		1	2
J5-541-061	541	61	PARETO	1	, here and there	42	46	4	4	541	1	4.193983	4	 there	0.5551	2753	2.903781	1.290201	1.290201	2753	1	[11, 994, 290, 612]		2	2
J5-541-062	541	62	PREFIX	1	Plum-pudding is the term bestowed upon certain fragmentary parts of the whale’s flesh, here and there	0	25	25	25	541	1	3.647157	25	 there	0.0	2073	3.387336	0.259821	0.259821	2073	1	[3646, 388, 12, 79, 33926, 318, 262, 3381, 40293, 2402, 1728, 24225, 560, 3354, 286, 262, 22206, 447, 247, 82, 11222, 11, 994, 290, 612]			
J5-541-062	541	62	TOKEN_MIN	1	 here and there	22	25	3	3	541	1	3.824301	3	 there	0.177144	464	2.896075	0.928227	0.928227	464	1	[994, 290, 612]			
J5-541-062	541	62	WORD_ANCHORED	1	 here and there	22	25	3	3	541	1	3.824307	3	 there	0.17715	464	2.896079	0.928227	0.928227	464	1	[994, 290, 612]	25		
J5-541-062	541	62	MARGIN_MAX	1	, here and there	21	25	4	4	541	1	4.193988	4	 there	0.546831	2753	2.903778	1.290211	1.290211	2753	1	[11, 994, 290, 612]			
J5-541-062	541	62	PARETO	1	 here and there	22	25	3	3	541	1	3.824301	3	 there	0.177144	464	2.896075	0.928227	0.928227	464	1	[994, 290, 612]		1	2
J5-541-062	541	62	PARETO	1	, here and there	21	25	4	4	541	1	4.193988	4	 there	0.546831	2753	2.903778	1.290211	1.290211	2753	1	[11, 994, 290, 612]		2	2
J5-541-063	541	63	PREFIX	1	Now this doubloon was of purest, virgin gold, raked somewhere out of the heart of gorgeous hills, whence, east and west	0	29	29	29	541	1	4.766466	29	 west	0.0	2659	3.88521	0.881256	0.881256	2659	1	[3844, 428, 2255, 2436, 2049, 373, 286, 5899, 301, 11, 21772, 3869, 11, 374, 4335, 7382, 503, 286, 262, 2612, 286, 18857, 18639, 11, 44012, 11, 7627, 290, 7421]			
J5-541-063	541	63	TOKEN_MIN	1	 east and west	26	29	3	3	541	1	4.197143	3	 west	-0.569323	2659	3.80318	0.393963	0.393963	2659	1	[7627, 290, 7421]			
J5-541-063	541	63	WORD_ANCHORED	1	 east and west	26	29	3	3	541	1	4.197134	3	 west	-0.569332	2659	3.803178	0.393956	0.393956	2659	1	[7627, 290, 7421]	29		
J5-541-063	541	63	MARGIN_MAX	1	 gorgeous hills, whence, east and west	21	29	8	8	541	1	4.892854	8	 west	0.126388	2659	3.651866	1.240988	1.240988	2659	1	[18857, 18639, 11, 44012, 11, 7627, 290, 7421]			
J5-541-063	541	63	PARETO	1	 east and west	26	29	3	3	541	1	4.197143	3	 west	-0.569323	2659	3.80318	0.393963	0.393963	2659	1	[7627, 290, 7421]		1	4
J5-541-063	541	63	PARETO	1	, east and west	25	29	4	4	541	1	4.795599	4	 west	0.029133	2659	3.855927	0.939672	0.939672	2659	1	[11, 7627, 290, 7421]		2	4
J5-541-063	541	63	PARETO	1	, whence, east and west	23	29	6	6	541	1	4.965057	6	 west	0.198591	2659	3.92742	1.037637	1.037637	2659	1	[11, 44012, 11, 7627, 290, 7421]		3	4
J5-541-063	541	63	PARETO	1	 gorgeous hills, whence, east and west	21	29	8	8	541	1	4.892854	8	 west	0.126388	2659	3.651866	1.240988	1.240988	2659	1	[18857, 18639, 11, 44012, 11, 7627, 290, 7421]		4	4
J5-541-064	541	64	PREFIX	1	The firm tower, that is Ahab; the volcano, that is Ahab; the courageous, the undaunted, and victorious fowl, that, too, is Ahab; all are Ahab; and this round gold is but the image of the rounder globe, which, like a magician’s glass, to each and every	0	70	70	70	541	1	3.658874	70	 every	1e-05	2659	3.380062	0.278813	0.278813	2659	1	[464, 4081, 10580, 11, 326, 318, 317, 5976, 26, 262, 32410, 11, 326, 318, 317, 5976, 26, 262, 34010, 11, 262, 3318, 20227, 11, 290, 31956, 277, 4883, 11, 326, 11, 1165, 11, 318, 317, 5976, 26, 477, 389, 317, 5976, 26, 290, 428, 2835, 3869, 318, 475, 262, 2939, 286, 262, 2835, 263, 13342, 11, 543, 11, 588, 257, 42055, 447, 247, 82, 5405, 11, 284, 1123, 290, 790]			
J5-541-064	541	64	TOKEN_MIN	1	 each and every	67	70	3	3	541	1	3.600958	3	 every	-0.057906	2659	3.201328	0.399631	0.399631	2659	1	[1123, 290, 790]			
J5-541-064	541	64	WORD_ANCHORED	1	 each and every	67	70	3	3	541	1	3.600961	3	 every	-0.057903	2659	3.20133	0.399631	0.399631	2659	1	[1123, 290, 790]	70		
J5-541-064	541	64	MARGIN_MAX	1	, which, like a magician’s glass, to each and every	55	70	15	15	541	1	3.794245	15	 every	0.135381	2659	3.266755	0.52749	0.52749	2659	1	[11, 543, 11, 588, 257, 42055, 447, 247, 82, 5405, 11, 284, 1123, 290, 790]			
