# generated_utc	2026-08-14T18:47:53+00:00
# script	probe_v10.py
# python	3.11.15
# torch	2.9.0+cu128
# transformers	4.57.1
# device	cuda:0
# gpu	NVIDIA GeForce RTX 5060 Laptop GPU
# revision	607a30d783dfa663caf39e06633721c8d4cfcd7e
# layer	5
# tf32_matmul	False
# tf32_cudnn	False
# theta_sha256	113687a222f8cf98039222c27b39aaf716493e5e8c1db94ea4e6544e0814088c
# n_rows	528
seed_id	canonical_first	canonical_connector	canonical_second	arbitrary_first	arbitrary_second	canonical_first_space_tokens	arbitrary_first_space_tokens	canonical_second_space_tokens	arbitrary_second_space_tokens	selection_rule	case_id	branch	variant	carrier_id	string	n_tok	pre_second_body_tokens	second_realised_tokens	completion_pos	tokens	token_ids
UP_DOWN											CONTINUATION__UP_DOWN__AGAIN__V9_SPACE__AGAIN	CONTINUATION	AGAIN	V9_SPACE	 up and down again	4	2	1	3	[" up", " and", " down", " again"]	[510, 290, 866, 757]
UP_DOWN											CONTINUATION__UP_DOWN__PERIOD__V9_SPACE__PERIOD	CONTINUATION	PERIOD	V9_SPACE	 up and down.	4	2	1	3	[" up", " and", " down", "."]	[510, 290, 866, 13]
UP_DOWN											CONTINUATION__UP_DOWN__ROAD__V9_SPACE__ROAD	CONTINUATION	ROAD	V9_SPACE	 up and down the road	5	2	1	3	[" up", " and", " down", " the", " road"]	[510, 290, 866, 262, 2975]
UP_DOWN											CONTINUATION__UP_DOWN__CLAUSE__V9_SPACE__CLAUSE	CONTINUATION	CLAUSE	V9_SPACE	 up and down, without stopping	6	2	1	3	[" up", " and", " down", ",", " without", " stopping"]	[510, 290, 866, 11, 1231, 12225]
UP_DOWN											CONTINUATION__UP_DOWN__XYZ__V9_SPACE__XYZ	CONTINUATION	XYZ	V9_SPACE	 up and down xyz	5	2	1	3	[" up", " and", " down", " x", "yz"]	[510, 290, 866, 2124, 45579]
UP_DOWN											CONTINUATION__UP_DOWN__NONE__THE_PHRASE__NONE	CONTINUATION	NONE	THE_PHRASE	the phrase up and down	5	4	1	5	["the", " phrase", " up", " and", " down"]	[1169, 9546, 510, 290, 866]
UP_DOWN											CONTINUATION__UP_DOWN__AGAIN__THE_PHRASE__AGAIN	CONTINUATION	AGAIN	THE_PHRASE	the phrase up and down again	6	4	1	5	["the", " phrase", " up", " and", " down", " again"]	[1169, 9546, 510, 290, 866, 757]
UP_DOWN											CONTINUATION__UP_DOWN__PERIOD__THE_PHRASE__PERIOD	CONTINUATION	PERIOD	THE_PHRASE	the phrase up and down.	6	4	1	5	["the", " phrase", " up", " and", " down", "."]	[1169, 9546, 510, 290, 866, 13]
UP_DOWN											CONTINUATION__UP_DOWN__ROAD__THE_PHRASE__ROAD	CONTINUATION	ROAD	THE_PHRASE	the phrase up and down the road	7	4	1	5	["the", " phrase", " up", " and", " down", " the", " road"]	[1169, 9546, 510, 290, 866, 262, 2975]
UP_DOWN											CONTINUATION__UP_DOWN__CLAUSE__THE_PHRASE__CLAUSE	CONTINUATION	CLAUSE	THE_PHRASE	the phrase up and down, without stopping	8	4	1	5	["the", " phrase", " up", " and", " down", ",", " without", " stopping"]	[1169, 9546, 510, 290, 866, 11, 1231, 12225]
UP_DOWN											CONTINUATION__UP_DOWN__XYZ__THE_PHRASE__XYZ	CONTINUATION	XYZ	THE_PHRASE	the phrase up and down xyz	7	4	1	5	["the", " phrase", " up", " and", " down", " x", "yz"]	[1169, 9546, 510, 290, 866, 2124, 45579]
UP_DOWN											CONTINUATION__UP_DOWN__NONE__THEY_SAID__NONE	CONTINUATION	NONE	THEY_SAID	they said up and down	5	4	1	5	["they", " said", " up", " and", " down"]	[9930, 531, 510, 290, 866]
UP_DOWN											CONTINUATION__UP_DOWN__AGAIN__THEY_SAID__AGAIN	CONTINUATION	AGAIN	THEY_SAID	they said up and down again	6	4	1	5	["they", " said", " up", " and", " down", " again"]	[9930, 531, 510, 290, 866, 757]
UP_DOWN											CONTINUATION__UP_DOWN__PERIOD__THEY_SAID__PERIOD	CONTINUATION	PERIOD	THEY_SAID	they said up and down.	6	4	1	5	["they", " said", " up", " and", " down", "."]	[9930, 531, 510, 290, 866, 13]
UP_DOWN											CONTINUATION__UP_DOWN__ROAD__THEY_SAID__ROAD	CONTINUATION	ROAD	THEY_SAID	they said up and down the road	7	4	1	5	["they", " said", " up", " and", " down", " the", " road"]	[9930, 531, 510, 290, 866, 262, 2975]
UP_DOWN											CONTINUATION__UP_DOWN__CLAUSE__THEY_SAID__CLAUSE	CONTINUATION	CLAUSE	THEY_SAID	they said up and down, without stopping	8	4	1	5	["they", " said", " up", " and", " down", ",", " without", " stopping"]	[9930, 531, 510, 290, 866, 11, 1231, 12225]
UP_DOWN											CONTINUATION__UP_DOWN__XYZ__THEY_SAID__XYZ	CONTINUATION	XYZ	THEY_SAID	they said up and down xyz	7	4	1	5	["they", " said", " up", " and", " down", " x", "yz"]	[9930, 531, 510, 290, 866, 2124, 45579]
NOW_THEN											CONTINUATION__NOW_THEN__NONE__BARE__NONE	CONTINUATION	NONE	BARE	now and then	3	2	1	3	["now", " and", " then"]	[2197, 290, 788]
NOW_THEN											CONTINUATION__NOW_THEN__AGAIN__BARE__AGAIN	CONTINUATION	AGAIN	BARE	now and then again	4	2	1	3	["now", " and", " then", " again"]	[2197, 290, 788, 757]
NOW_THEN											CONTINUATION__NOW_THEN__PERIOD__BARE__PERIOD	CONTINUATION	PERIOD	BARE	now and then.	4	2	1	3	["now", " and", " then", "."]	[2197, 290, 788, 13]
NOW_THEN											CONTINUATION__NOW_THEN__ROAD__BARE__ROAD	CONTINUATION	ROAD	BARE	now and then the road	5	2	1	3	["now", " and", " then", " the", " road"]	[2197, 290, 788, 262, 2975]
NOW_THEN											CONTINUATION__NOW_THEN__CLAUSE__BARE__CLAUSE	CONTINUATION	CLAUSE	BARE	now and then, without stopping	6	2	1	3	["now", " and", " then", ",", " without", " stopping"]	[2197, 290, 788, 11, 1231, 12225]
NOW_THEN											CONTINUATION__NOW_THEN__XYZ__BARE__XYZ	CONTINUATION	XYZ	BARE	now and then xyz	5	2	1	3	["now", " and", " then", " x", "yz"]	[2197, 290, 788, 2124, 45579]
NOW_THEN											CONTINUATION__NOW_THEN__NONE__V9_SPACE__NONE	CONTINUATION	NONE	V9_SPACE	 now and then	3	2	1	3	[" now", " and", " then"]	[783, 290, 788]
NOW_THEN											CONTINUATION__NOW_THEN__AGAIN__V9_SPACE__AGAIN	CONTINUATION	AGAIN	V9_SPACE	 now and then again	4	2	1	3	[" now", " and", " then", " again"]	[783, 290, 788, 757]
NOW_THEN											CONTINUATION__NOW_THEN__PERIOD__V9_SPACE__PERIOD	CONTINUATION	PERIOD	V9_SPACE	 now and then.	4	2	1	3	[" now", " and", " then", "."]	[783, 290, 788, 13]
NOW_THEN											CONTINUATION__NOW_THEN__ROAD__V9_SPACE__ROAD	CONTINUATION	ROAD	V9_SPACE	 now and then the road	5	2	1	3	[" now", " and", " then", " the", " road"]	[783, 290, 788, 262, 2975]
NOW_THEN											CONTINUATION__NOW_THEN__CLAUSE__V9_SPACE__CLAUSE	CONTINUATION	CLAUSE	V9_SPACE	 now and then, without stopping	6	2	1	3	[" now", " and", " then", ",", " without", " stopping"]	[783, 290, 788, 11, 1231, 12225]
NOW_THEN											CONTINUATION__NOW_THEN__XYZ__V9_SPACE__XYZ	CONTINUATION	XYZ	V9_SPACE	 now and then xyz	5	2	1	3	[" now", " and", " then", " x", "yz"]	[783, 290, 788, 2124, 45579]
NOW_THEN											CONTINUATION__NOW_THEN__NONE__THE_PHRASE__NONE	CONTINUATION	NONE	THE_PHRASE	the phrase now and then	5	4	1	5	["the", " phrase", " now", " and", " then"]	[1169, 9546, 783, 290, 788]
NOW_THEN											CONTINUATION__NOW_THEN__AGAIN__THE_PHRASE__AGAIN	CONTINUATION	AGAIN	THE_PHRASE	the phrase now and then again	6	4	1	5	["the", " phrase", " now", " and", " then", " again"]	[1169, 9546, 783, 290, 788, 757]
NOW_THEN											CONTINUATION__NOW_THEN__PERIOD__THE_PHRASE__PERIOD	CONTINUATION	PERIOD	THE_PHRASE	the phrase now and then.	6	4	1	5	["the", " phrase", " now", " and", " then", "."]	[1169, 9546, 783, 290, 788, 13]
NOW_THEN											CONTINUATION__NOW_THEN__ROAD__THE_PHRASE__ROAD	CONTINUATION	ROAD	THE_PHRASE	the phrase now and then the road	7	4	1	5	["the", " phrase", " now", " and", " then", " the", " road"]	[1169, 9546, 783, 290, 788, 262, 2975]
NOW_THEN											CONTINUATION__NOW_THEN__CLAUSE__THE_PHRASE__CLAUSE	CONTINUATION	CLAUSE	THE_PHRASE	the phrase now and then, without stopping	8	4	1	5	["the", " phrase", " now", " and", " then", ",", " without", " stopping"]	[1169, 9546, 783, 290, 788, 11, 1231, 12225]
NOW_THEN											CONTINUATION__NOW_THEN__XYZ__THE_PHRASE__XYZ	CONTINUATION	XYZ	THE_PHRASE	the phrase now and then xyz	7	4	1	5	["the", " phrase", " now", " and", " then", " x", "yz"]	[1169, 9546, 783, 290, 788, 2124, 45579]
NOW_THEN											CONTINUATION__NOW_THEN__NONE__THEY_SAID__NONE	CONTINUATION	NONE	THEY_SAID	they said now and then	5	4	1	5	["they", " said", " now", " and", " then"]	[9930, 531, 783, 290, 788]
NOW_THEN											CONTINUATION__NOW_THEN__AGAIN__THEY_SAID__AGAIN	CONTINUATION	AGAIN	THEY_SAID	they said now and then again	6	4	1	5	["they", " said", " now", " and", " then", " again"]	[9930, 531, 783, 290, 788, 757]
NOW_THEN											CONTINUATION__NOW_THEN__PERIOD__THEY_SAID__PERIOD	CONTINUATION	PERIOD	THEY_SAID	they said now and then.	6	4	1	5	["they", " said", " now", " and", " then", "."]	[9930, 531, 783, 290, 788, 13]
NOW_THEN											CONTINUATION__NOW_THEN__ROAD__THEY_SAID__ROAD	CONTINUATION	ROAD	THEY_SAID	they said now and then the road	7	4	1	5	["they", " said", " now", " and", " then", " the", " road"]	[9930, 531, 783, 290, 788, 262, 2975]
NOW_THEN											CONTINUATION__NOW_THEN__CLAUSE__THEY_SAID__CLAUSE	CONTINUATION	CLAUSE	THEY_SAID	they said now and then, without stopping	8	4	1	5	["they", " said", " now", " and", " then", ",", " without", " stopping"]	[9930, 531, 783, 290, 788, 11, 1231, 12225]
NOW_THEN											CONTINUATION__NOW_THEN__XYZ__THEY_SAID__XYZ	CONTINUATION	XYZ	THEY_SAID	they said now and then xyz	7	4	1	5	["they", " said", " now", " and", " then", " x", "yz"]	[9930, 531, 783, 290, 788, 2124, 45579]
HERE_THERE											CONTINUATION__HERE_THERE__NONE__BARE__NONE	CONTINUATION	NONE	BARE	here and there	3	2	1	3	["here", " and", " there"]	[1456, 290, 612]
HERE_THERE											CONTINUATION__HERE_THERE__AGAIN__BARE__AGAIN	CONTINUATION	AGAIN	BARE	here and there again	4	2	1	3	["here", " and", " there", " again"]	[1456, 290, 612, 757]
HERE_THERE											CONTINUATION__HERE_THERE__PERIOD__BARE__PERIOD	CONTINUATION	PERIOD	BARE	here and there.	4	2	1	3	["here", " and", " there", "."]	[1456, 290, 612, 13]
HERE_THERE											CONTINUATION__HERE_THERE__ROAD__BARE__ROAD	CONTINUATION	ROAD	BARE	here and there the road	5	2	1	3	["here", " and", " there", " the", " road"]	[1456, 290, 612, 262, 2975]
HERE_THERE											CONTINUATION__HERE_THERE__CLAUSE__BARE__CLAUSE	CONTINUATION	CLAUSE	BARE	here and there, without stopping	6	2	1	3	["here", " and", " there", ",", " without", " stopping"]	[1456, 290, 612, 11, 1231, 12225]
HERE_THERE											CONTINUATION__HERE_THERE__XYZ__BARE__XYZ	CONTINUATION	XYZ	BARE	here and there xyz	5	2	1	3	["here", " and", " there", " x", "yz"]	[1456, 290, 612, 2124, 45579]
HERE_THERE											CONTINUATION__HERE_THERE__NONE__V9_SPACE__NONE	CONTINUATION	NONE	V9_SPACE	 here and there	3	2	1	3	[" here", " and", " there"]	[994, 290, 612]
HERE_THERE											CONTINUATION__HERE_THERE__AGAIN__V9_SPACE__AGAIN	CONTINUATION	AGAIN	V9_SPACE	 here and there again	4	2	1	3	[" here", " and", " there", " again"]	[994, 290, 612, 757]
HERE_THERE											CONTINUATION__HERE_THERE__PERIOD__V9_SPACE__PERIOD	CONTINUATION	PERIOD	V9_SPACE	 here and there.	4	2	1	3	[" here", " and", " there", "."]	[994, 290, 612, 13]
HERE_THERE											CONTINUATION__HERE_THERE__ROAD__V9_SPACE__ROAD	CONTINUATION	ROAD	V9_SPACE	 here and there the road	5	2	1	3	[" here", " and", " there", " the", " road"]	[994, 290, 612, 262, 2975]
HERE_THERE											CONTINUATION__HERE_THERE__CLAUSE__V9_SPACE__CLAUSE	CONTINUATION	CLAUSE	V9_SPACE	 here and there, without stopping	6	2	1	3	[" here", " and", " there", ",", " without", " stopping"]	[994, 290, 612, 11, 1231, 12225]
HERE_THERE											CONTINUATION__HERE_THERE__XYZ__V9_SPACE__XYZ	CONTINUATION	XYZ	V9_SPACE	 here and there xyz	5	2	1	3	[" here", " and", " there", " x", "yz"]	[994, 290, 612, 2124, 45579]
HERE_THERE											CONTINUATION__HERE_THERE__NONE__THE_PHRASE__NONE	CONTINUATION	NONE	THE_PHRASE	the phrase here and there	5	4	1	5	["the", " phrase", " here", " and", " there"]	[1169, 9546, 994, 290, 612]
HERE_THERE											CONTINUATION__HERE_THERE__AGAIN__THE_PHRASE__AGAIN	CONTINUATION	AGAIN	THE_PHRASE	the phrase here and there again	6	4	1	5	["the", " phrase", " here", " and", " there", " again"]	[1169, 9546, 994, 290, 612, 757]
HERE_THERE											CONTINUATION__HERE_THERE__PERIOD__THE_PHRASE__PERIOD	CONTINUATION	PERIOD	THE_PHRASE	the phrase here and there.	6	4	1	5	["the", " phrase", " here", " and", " there", "."]	[1169, 9546, 994, 290, 612, 13]
HERE_THERE											CONTINUATION__HERE_THERE__ROAD__THE_PHRASE__ROAD	CONTINUATION	ROAD	THE_PHRASE	the phrase here and there the road	7	4	1	5	["the", " phrase", " here", " and", " there", " the", " road"]	[1169, 9546, 994, 290, 612, 262, 2975]
HERE_THERE											CONTINUATION__HERE_THERE__CLAUSE__THE_PHRASE__CLAUSE	CONTINUATION	CLAUSE	THE_PHRASE	the phrase here and there, without stopping	8	4	1	5	["the", " phrase", " here", " and", " there", ",", " without", " stopping"]	[1169, 9546, 994, 290, 612, 11, 1231, 12225]
HERE_THERE											CONTINUATION__HERE_THERE__XYZ__THE_PHRASE__XYZ	CONTINUATION	XYZ	THE_PHRASE	the phrase here and there xyz	7	4	1	5	["the", " phrase", " here", " and", " there", " x", "yz"]	[1169, 9546, 994, 290, 612, 2124, 45579]
HERE_THERE											CONTINUATION__HERE_THERE__NONE__THEY_SAID__NONE	CONTINUATION	NONE	THEY_SAID	they said here and there	5	4	1	5	["they", " said", " here", " and", " there"]	[9930, 531, 994, 290, 612]
HERE_THERE											CONTINUATION__HERE_THERE__AGAIN__THEY_SAID__AGAIN	CONTINUATION	AGAIN	THEY_SAID	they said here and there again	6	4	1	5	["they", " said", " here", " and", " there", " again"]	[9930, 531, 994, 290, 612, 757]
HERE_THERE											CONTINUATION__HERE_THERE__PERIOD__THEY_SAID__PERIOD	CONTINUATION	PERIOD	THEY_SAID	they said here and there.	6	4	1	5	["they", " said", " here", " and", " there", "."]	[9930, 531, 994, 290, 612, 13]
HERE_THERE											CONTINUATION__HERE_THERE__ROAD__THEY_SAID__ROAD	CONTINUATION	ROAD	THEY_SAID	they said here and there the road	7	4	1	5	["they", " said", " here", " and", " there", " the", " road"]	[9930, 531, 994, 290, 612, 262, 2975]
HERE_THERE											CONTINUATION__HERE_THERE__CLAUSE__THEY_SAID__CLAUSE	CONTINUATION	CLAUSE	THEY_SAID	they said here and there, without stopping	8	4	1	5	["they", " said", " here", " and", " there", ",", " without", " stopping"]	[9930, 531, 994, 290, 612, 11, 1231, 12225]
HERE_THERE											CONTINUATION__HERE_THERE__XYZ__THEY_SAID__XYZ	CONTINUATION	XYZ	THEY_SAID	they said here and there xyz	7	4	1	5	["they", " said", " here", " and", " there", " x", "yz"]	[9930, 531, 994, 290, 612, 2124, 45579]
THE_PHRASE											CARRIER_CONTROL__THE_PHRASE	CARRIER_CONTROL	CARRIER_ONLY	THE_PHRASE	the phrase	2	1	1	2	["the", " phrase"]	[1169, 9546]
THEY_SAID											CARRIER_CONTROL__THEY_SAID	CARRIER_CONTROL	CARRIER_ONLY	THEY_SAID	they said	2	1	1	2	["they", " said"]	[9930, 531]
