# generated_utc	2026-08-15T02:06:36+00:00
# script	probe_v15.py
# python	3.11.15
# torch	2.9.0+cu128
# transformers	4.57.1
# device	cuda:0
# gpu	NVIDIA GeForce RTX 5060 Laptop GPU
# revision	607a30d783dfa663caf39e06633721c8d4cfcd7e
# layer	5
# tf32_matmul	False
# tf32_cudnn	False
# theta_sha256	113687a222f8cf98039222c27b39aaf716493e5e8c1db94ea4e6544e0814088c
# n_rows	1049
route_id	full_text	source_start	source_end	source_width	span	realised_n_tok	intended_token_ids	realised_token_ids	roundtrip_stable	destination	target_retained	runner_up	margin	winner_peak	target_peak	target_peak_fraction_of_full	target_peak_pos	target_local_winner	target_local_rank	target_local_margin
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	8	14	6	 at all—the landlord said	6	[379, 477, 960, 1169, 17335, 531]	[379, 477, 960, 1169, 17335, 531]	1	870	0	1790	0.249398	3.406874	0.116321	0.033876	0	0	985	-2.244549
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	9	15	6	 all—the landlord said he	6	[477, 960, 1169, 17335, 531, 339]	[477, 960, 1169, 17335, 531, 339]	1	1888	0	464	0.29033	3.118743	0.157066	0.045742	3	0	187	-2.497695
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	10	16	6	—the landlord said he couldn	6	[960, 1169, 17335, 531, 339, 3521]	[960, 1169, 17335, 531, 339, 3521]	1	693	0	1888	0.953339	3.535853	0.197541	0.05753	1	0	191	-3.338313
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	11	17	6	the landlord said he couldn�	6	[1169, 17335, 531, 339, 3521, 447]	[1169, 17335, 531, 339, 3521, 4210]	1	1790	0	1888	0.119975	2.743754	0.116321	0.033876	0	0	985	-2.244549
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	12	18	6	 landlord said he couldn’	6	[17335, 531, 339, 3521, 447, 247]	[17335, 531, 339, 3521, 447, 247]	1	8	0	1888	0.422704	3.597584	0.116321	0.033876	0	0	985	-2.244549
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	13	19	6	 said he couldn’t	6	[531, 339, 3521, 447, 247, 83]	[531, 339, 3521, 447, 247, 83]	1	8	0	2432	0.425353	3.598905	0.116321	0.033876	0	0	985	-2.244549
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	14	20	6	 he couldn’t afford	6	[339, 3521, 447, 247, 83, 5368]	[339, 3521, 447, 247, 83, 5368]	1	8	0	1790	0.119041	3.74107	0.116321	0.033876	0	0	985	-2.244549
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	15	21	6	 couldn’t afford it	6	[3521, 447, 247, 83, 5368, 340]	[3521, 447, 247, 83, 5368, 340]	1	8	0	1888	0.255719	3.746467	0.116321	0.033876	0	0	985	-2.244549
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	16	22	6	’t afford it.	6	[447, 247, 83, 5368, 340, 13]	[447, 247, 83, 5368, 340, 13]	1	1888	0	8	0.28573	3.086697	0.295662	0.086106	6	0	99	-2.032562
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	0	7	7	It was cold as Iceland—no	7	[1026, 373, 4692, 355, 17333, 960, 3919]	[1026, 373, 4692, 355, 17333, 960, 3919]	1	38	1	1888	0.301421	3.433703	3.433703	0.999999	3	1	1	1.253894
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	1	8	7	 was cold as Iceland—no fire	7	[373, 4692, 355, 17333, 960, 3919, 2046]	[373, 4692, 355, 17333, 960, 3919, 2046]	1	1790	0	1888	0.142812	3.289209	1.706606	0.497016	2	0	3	-1.150041
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	2	9	7	 cold as Iceland—no fire at	7	[4692, 355, 17333, 960, 3919, 2046, 379]	[4692, 355, 17333, 960, 3919, 2046, 379]	1	2864	0	1888	0.197894	3.055448	0.300293	0.087454	6	0	98	-1.863358
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	3	10	7	 as Iceland—no fire at all	7	[355, 17333, 960, 3919, 2046, 379, 477]	[355, 17333, 960, 3919, 2046, 379, 477]	1	1888	0	1790	0.120654	2.794766	0.21762	0.063378	5	0	141	-2.077717
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	4	11	7	 Iceland—no fire at all—	7	[17333, 960, 3919, 2046, 379, 477, 960]	[17333, 960, 3919, 2046, 379, 477, 960]	1	1888	0	550	0.718347	3.341159	0.330084	0.096131	4	0	92	-2.02933
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	5	12	7	—no fire at all—the	7	[960, 3919, 2046, 379, 477, 960, 1169]	[960, 3919, 2046, 379, 477, 960, 1169]	1	693	0	1888	0.058163	3.535853	0.311038	0.090584	7	0	55	-3.166653
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	6	13	7	no fire at all—the landlord	7	[3919, 2046, 379, 477, 960, 1169, 17335]	[3919, 2046, 379, 477, 960, 1169, 17335]	1	550	0	1888	0.127743	2.691253	0.214034	0.062333	6	0	111	-2.262649
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	7	14	7	 fire at all—the landlord said	7	[2046, 379, 477, 960, 1169, 17335, 531]	[2046, 379, 477, 960, 1169, 17335, 531]	1	1888	0	1790	0.365955	2.918021	0.189183	0.055096	5	0	148	-2.302048
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	8	15	7	 at all—the landlord said he	7	[379, 477, 960, 1169, 17335, 531, 339]	[379, 477, 960, 1169, 17335, 531, 339]	1	870	0	1790	0.249398	3.406874	0.116321	0.033876	0	0	985	-2.244549
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	9	16	7	 all—the landlord said he couldn	7	[477, 960, 1169, 17335, 531, 339, 3521]	[477, 960, 1169, 17335, 531, 339, 3521]	1	1888	0	464	0.29033	3.118743	0.157066	0.045742	3	0	187	-2.497695
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	10	17	7	—the landlord said he couldn�	7	[960, 1169, 17335, 531, 339, 3521, 447]	[960, 1169, 17335, 531, 339, 3521, 4210]	1	693	0	1790	0.894323	3.535853	0.197541	0.05753	1	0	191	-3.338313
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	11	18	7	the landlord said he couldn’	7	[1169, 17335, 531, 339, 3521, 447, 247]	[1169, 17335, 531, 339, 3521, 447, 247]	1	8	0	1790	0.833605	3.648439	0.116321	0.033876	0	0	985	-2.244549
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	12	19	7	 landlord said he couldn’t	7	[17335, 531, 339, 3521, 447, 247, 83]	[17335, 531, 339, 3521, 447, 247, 83]	1	8	0	1888	0.422704	3.597584	0.116321	0.033876	0	0	985	-2.244549
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	13	20	7	 said he couldn’t afford	7	[531, 339, 3521, 447, 247, 83, 5368]	[531, 339, 3521, 447, 247, 83, 5368]	1	8	0	2432	0.425358	3.598903	0.116321	0.033876	0	0	985	-2.244549
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	14	21	7	 he couldn’t afford it	7	[339, 3521, 447, 247, 83, 5368, 340]	[339, 3521, 447, 247, 83, 5368, 340]	1	8	0	1790	0.119043	3.741073	0.116321	0.033876	0	0	985	-2.244549
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	15	22	7	 couldn’t afford it.	7	[3521, 447, 247, 83, 5368, 340, 13]	[3521, 447, 247, 83, 5368, 340, 13]	1	8	0	1888	0.255718	3.746467	0.235183	0.068492	7	0	116	-2.42991
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	0	8	8	It was cold as Iceland—no fire	8	[1026, 373, 4692, 355, 17333, 960, 3919, 2046]	[1026, 373, 4692, 355, 17333, 960, 3919, 2046]	1	38	1	1888	0.301422	3.433706	3.433706	1.0	3	1	1	1.253897
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	1	9	8	 was cold as Iceland—no fire at	8	[373, 4692, 355, 17333, 960, 3919, 2046, 379]	[373, 4692, 355, 17333, 960, 3919, 2046, 379]	1	1790	0	1888	0.142813	3.28921	1.706607	0.497016	2	0	3	-1.150039
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	2	10	8	 cold as Iceland—no fire at all	8	[4692, 355, 17333, 960, 3919, 2046, 379, 477]	[4692, 355, 17333, 960, 3919, 2046, 379, 477]	1	2864	0	1888	0.197891	3.055445	0.300292	0.087454	6	0	98	-1.863357
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	3	11	8	 as Iceland—no fire at all—	8	[355, 17333, 960, 3919, 2046, 379, 477, 960]	[355, 17333, 960, 3919, 2046, 379, 477, 960]	1	1888	0	1790	0.120655	2.794767	0.21762	0.063378	5	0	141	-2.077717
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	4	12	8	 Iceland—no fire at all—the	8	[17333, 960, 3919, 2046, 379, 477, 960, 1169]	[17333, 960, 3919, 2046, 379, 477, 960, 1169]	1	1888	0	1790	0.188409	3.34116	0.330084	0.096131	4	0	92	-2.029329
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	5	13	8	—no fire at all—the landlord	8	[960, 3919, 2046, 379, 477, 960, 1169, 17335]	[960, 3919, 2046, 379, 477, 960, 1169, 17335]	1	693	0	1888	0.058161	3.535854	0.31104	0.090584	7	0	55	-3.166652
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	6	14	8	no fire at all—the landlord said	8	[3919, 2046, 379, 477, 960, 1169, 17335, 531]	[3919, 2046, 379, 477, 960, 1169, 17335, 531]	1	550	0	1888	0.127745	2.691255	0.214035	0.062334	6	0	111	-2.262649
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	7	15	8	 fire at all—the landlord said he	8	[2046, 379, 477, 960, 1169, 17335, 531, 339]	[2046, 379, 477, 960, 1169, 17335, 531, 339]	1	1888	0	1790	0.365955	2.91802	0.189182	0.055096	5	0	148	-2.302046
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	8	16	8	 at all—the landlord said he couldn	8	[379, 477, 960, 1169, 17335, 531, 339, 3521]	[379, 477, 960, 1169, 17335, 531, 339, 3521]	1	870	0	1790	0.249396	3.406875	0.116321	0.033876	0	0	985	-2.244549
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	9	17	8	 all—the landlord said he couldn�	8	[477, 960, 1169, 17335, 531, 339, 3521, 447]	[477, 960, 1169, 17335, 531, 339, 3521, 4210]	1	1888	0	464	0.290331	3.118745	0.157066	0.045742	3	0	187	-2.497694
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	10	18	8	—the landlord said he couldn’	8	[960, 1169, 17335, 531, 339, 3521, 447, 247]	[960, 1169, 17335, 531, 339, 3521, 447, 247]	1	693	0	8	0.138668	3.535854	0.19754	0.05753	1	0	191	-3.338313
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	11	19	8	the landlord said he couldn’t	8	[1169, 17335, 531, 339, 3521, 447, 247, 83]	[1169, 17335, 531, 339, 3521, 447, 247, 83]	1	8	0	2711	0.704711	3.64844	0.116321	0.033876	0	0	985	-2.244549
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	12	20	8	 landlord said he couldn’t afford	8	[17335, 531, 339, 3521, 447, 247, 83, 5368]	[17335, 531, 339, 3521, 447, 247, 83, 5368]	1	8	0	1888	0.422704	3.597585	0.116321	0.033876	0	0	985	-2.244549
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	13	21	8	 said he couldn’t afford it	8	[531, 339, 3521, 447, 247, 83, 5368, 340]	[531, 339, 3521, 447, 247, 83, 5368, 340]	1	8	0	2432	0.425358	3.598903	0.116321	0.033876	0	0	985	-2.244549
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	14	22	8	 he couldn’t afford it.	8	[339, 3521, 447, 247, 83, 5368, 340, 13]	[339, 3521, 447, 247, 83, 5368, 340, 13]	1	8	0	1790	0.119043	3.741073	0.277616	0.08085	8	0	87	-2.286918
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	0	9	9	It was cold as Iceland—no fire at	9	[1026, 373, 4692, 355, 17333, 960, 3919, 2046, 379]	[1026, 373, 4692, 355, 17333, 960, 3919, 2046, 379]	1	38	1	1888	0.301422	3.433706	3.433706	1.0	3	1	1	1.253897
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	1	10	9	 was cold as Iceland—no fire at all	9	[373, 4692, 355, 17333, 960, 3919, 2046, 379, 477]	[373, 4692, 355, 17333, 960, 3919, 2046, 379, 477]	1	1790	0	1888	0.142813	3.28921	1.706607	0.497016	2	0	3	-1.150039
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	2	11	9	 cold as Iceland—no fire at all—	9	[4692, 355, 17333, 960, 3919, 2046, 379, 477, 960]	[4692, 355, 17333, 960, 3919, 2046, 379, 477, 960]	1	2864	0	1888	0.197891	3.055445	0.300292	0.087454	6	0	98	-1.863357
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	3	12	9	 as Iceland—no fire at all—the	9	[355, 17333, 960, 3919, 2046, 379, 477, 960, 1169]	[355, 17333, 960, 3919, 2046, 379, 477, 960, 1169]	1	1790	0	1888	0.079013	3.19628	0.21762	0.063378	5	0	141	-2.077717
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	4	13	9	 Iceland—no fire at all—the landlord	9	[17333, 960, 3919, 2046, 379, 477, 960, 1169, 17335]	[17333, 960, 3919, 2046, 379, 477, 960, 1169, 17335]	1	1888	0	1790	0.188409	3.34116	0.330084	0.096131	4	0	92	-2.029329
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	5	14	9	—no fire at all—the landlord said	9	[960, 3919, 2046, 379, 477, 960, 1169, 17335, 531]	[960, 3919, 2046, 379, 477, 960, 1169, 17335, 531]	1	693	0	1888	0.058161	3.535854	0.31104	0.090584	7	0	55	-3.166652
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	6	15	9	no fire at all—the landlord said he	9	[3919, 2046, 379, 477, 960, 1169, 17335, 531, 339]	[3919, 2046, 379, 477, 960, 1169, 17335, 531, 339]	1	550	0	1888	0.127745	2.691255	0.214035	0.062334	6	0	111	-2.262649
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	7	16	9	 fire at all—the landlord said he couldn	9	[2046, 379, 477, 960, 1169, 17335, 531, 339, 3521]	[2046, 379, 477, 960, 1169, 17335, 531, 339, 3521]	1	1888	0	1790	0.365955	2.91802	0.189182	0.055096	5	0	148	-2.302046
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	8	17	9	 at all—the landlord said he couldn�	9	[379, 477, 960, 1169, 17335, 531, 339, 3521, 447]	[379, 477, 960, 1169, 17335, 531, 339, 3521, 4210]	1	870	0	1790	0.249396	3.406875	0.116321	0.033876	0	0	985	-2.244549
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	9	18	9	 all—the landlord said he couldn’	9	[477, 960, 1169, 17335, 531, 339, 3521, 447, 247]	[477, 960, 1169, 17335, 531, 339, 3521, 447, 247]	1	8	0	1888	0.30401	3.422755	0.157066	0.045742	3	0	187	-2.497694
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	10	19	9	—the landlord said he couldn’t	9	[960, 1169, 17335, 531, 339, 3521, 447, 247, 83]	[960, 1169, 17335, 531, 339, 3521, 447, 247, 83]	1	693	0	8	0.138668	3.535854	0.19754	0.05753	1	0	191	-3.338313
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	11	20	9	the landlord said he couldn’t afford	9	[1169, 17335, 531, 339, 3521, 447, 247, 83, 5368]	[1169, 17335, 531, 339, 3521, 447, 247, 83, 5368]	1	8	0	2711	0.704711	3.64844	0.116321	0.033876	0	0	985	-2.244549
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	12	21	9	 landlord said he couldn’t afford it	9	[17335, 531, 339, 3521, 447, 247, 83, 5368, 340]	[17335, 531, 339, 3521, 447, 247, 83, 5368, 340]	1	8	0	1888	0.422704	3.597585	0.116321	0.033876	0	0	985	-2.244549
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	13	22	9	 said he couldn’t afford it.	9	[531, 339, 3521, 447, 247, 83, 5368, 340, 13]	[531, 339, 3521, 447, 247, 83, 5368, 340, 13]	1	8	0	2432	0.425358	3.598903	0.241983	0.070473	9	0	100	-2.454287
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	0	10	10	It was cold as Iceland—no fire at all	10	[1026, 373, 4692, 355, 17333, 960, 3919, 2046, 379, 477]	[1026, 373, 4692, 355, 17333, 960, 3919, 2046, 379, 477]	1	38	1	1888	0.301422	3.433706	3.433706	1.0	3	1	1	1.253897
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	1	11	10	 was cold as Iceland—no fire at all—	10	[373, 4692, 355, 17333, 960, 3919, 2046, 379, 477, 960]	[373, 4692, 355, 17333, 960, 3919, 2046, 379, 477, 960]	1	1790	0	1888	0.142813	3.28921	1.706607	0.497016	2	0	3	-1.150039
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	2	12	10	 cold as Iceland—no fire at all—the	10	[4692, 355, 17333, 960, 3919, 2046, 379, 477, 960, 1169]	[4692, 355, 17333, 960, 3919, 2046, 379, 477, 960, 1169]	1	1790	0	1888	0.104403	3.256622	0.300292	0.087454	6	0	98	-1.863357
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	3	13	10	 as Iceland—no fire at all—the landlord	10	[355, 17333, 960, 3919, 2046, 379, 477, 960, 1169, 17335]	[355, 17333, 960, 3919, 2046, 379, 477, 960, 1169, 17335]	1	1790	0	1888	0.079013	3.19628	0.21762	0.063378	5	0	141	-2.077717
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	4	14	10	 Iceland—no fire at all—the landlord said	10	[17333, 960, 3919, 2046, 379, 477, 960, 1169, 17335, 531]	[17333, 960, 3919, 2046, 379, 477, 960, 1169, 17335, 531]	1	1888	0	1790	0.188409	3.34116	0.330084	0.096131	4	0	92	-2.029329
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	5	15	10	—no fire at all—the landlord said he	10	[960, 3919, 2046, 379, 477, 960, 1169, 17335, 531, 339]	[960, 3919, 2046, 379, 477, 960, 1169, 17335, 531, 339]	1	693	0	1888	0.058161	3.535854	0.31104	0.090584	7	0	55	-3.166652
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	6	16	10	no fire at all—the landlord said he couldn	10	[3919, 2046, 379, 477, 960, 1169, 17335, 531, 339, 3521]	[3919, 2046, 379, 477, 960, 1169, 17335, 531, 339, 3521]	1	550	0	1888	0.127745	2.691255	0.214035	0.062334	6	0	111	-2.262649
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	7	17	10	 fire at all—the landlord said he couldn�	10	[2046, 379, 477, 960, 1169, 17335, 531, 339, 3521, 447]	[2046, 379, 477, 960, 1169, 17335, 531, 339, 3521, 4210]	1	1888	0	1790	0.181019	2.91802	0.189182	0.055096	5	0	148	-2.302046
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	8	18	10	 at all—the landlord said he couldn’	10	[379, 477, 960, 1169, 17335, 531, 339, 3521, 447, 247]	[379, 477, 960, 1169, 17335, 531, 339, 3521, 447, 247]	1	8	0	870	0.071039	3.477915	0.116321	0.033876	0	0	985	-2.244549
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	9	19	10	 all—the landlord said he couldn’t	10	[477, 960, 1169, 17335, 531, 339, 3521, 447, 247, 83]	[477, 960, 1169, 17335, 531, 339, 3521, 447, 247, 83]	1	8	0	1888	0.30401	3.422755	0.157066	0.045742	3	0	187	-2.497694
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	10	20	10	—the landlord said he couldn’t afford	10	[960, 1169, 17335, 531, 339, 3521, 447, 247, 83, 5368]	[960, 1169, 17335, 531, 339, 3521, 447, 247, 83, 5368]	1	693	0	8	0.138668	3.535854	0.19754	0.05753	1	0	191	-3.338313
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	11	21	10	the landlord said he couldn’t afford it	10	[1169, 17335, 531, 339, 3521, 447, 247, 83, 5368, 340]	[1169, 17335, 531, 339, 3521, 447, 247, 83, 5368, 340]	1	8	0	2711	0.704711	3.64844	0.116321	0.033876	0	0	985	-2.244549
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	12	22	10	 landlord said he couldn’t afford it.	10	[17335, 531, 339, 3521, 447, 247, 83, 5368, 340, 13]	[17335, 531, 339, 3521, 447, 247, 83, 5368, 340, 13]	1	8	0	1888	0.422704	3.597585	0.116321	0.033876	0	0	985	-2.244549
MELVILLE_ICELAND	It was cold as Iceland—no fire at all—the landlord said he couldn’t afford it.	0	11	11	It was cold as Iceland—no fire at all—	11	[1026, 373, 4692, 355, 17333, 960, 3919, 2046, 379, 477, 960]	[1026, 373, 4692, 355, 17333, 960, 3919, 2046, 379, 477, 960]	1	38	1	1888	0.301422	3.433706	3.433706	1.0	3	1	1	1.253897
